,time,pressure,topside_temp,topside_temp_ADC,par,fluor,tilt,datetime,id,dep_lat,dep_lon
83,1556637887.0,1.58599853515625,-1.7301431283801776,30321,-0.03679452054794521,0.17332691381999998,8,2019-04-30 15:24:47.000,300434063921240,71.222833,164.2613
84,1556637887.25,1.55914306640625,-1.7301431283801776,30321,-0.03679452054794521,0.25036109774,7,2019-04-30 15:24:47.250,300434063921240,71.222833,164.2613
85,1556637887.5,1.53289794921875,-1.7301431283801776,30321,-0.03679452054794521,0.15406836784,6,2019-04-30 15:24:47.500,300434063921240,71.222833,164.2613
86,1556637887.75,1.50604248046875,-1.7301431283801776,30321,-0.03679452054794521,0.3851709196,5,2019-04-30 15:24:47.750,300434063921240,71.222833,164.2613
87,1556637888.0,1.47918701171875,-1.7301431283801776,30321,-0.018397260273972604,0.21184400578,6,2019-04-30 15:24:48.000,300434063921240,71.222833,164.2613
88,1556637888.25,1.4520263671875,-1.7301431283801776,30321,-0.018397260273972604,0.82811747714,6,2019-04-30 15:24:48.250,300434063921240,71.222833,164.2613
89,1556637888.5,1.4251708984375,-1.7301431283801776,30321,-0.018397260273972604,0.23110255176,7,2019-04-30 15:24:48.500,300434063921240,71.222833,164.2613
90,1556637888.75,1.397705078125,-1.7301431283801776,30321,-0.018397260273972604,0.25036109774,8,2019-04-30 15:24:48.750,300434063921240,71.222833,164.2613
91,1556637889.0,1.370849609375,-1.7301431283801776,30321,-0.018397260273972604,0.15406836784,9,2019-04-30 15:24:49.000,300434063921240,71.222833,164.2613
92,1556637889.25,1.34490966796875,-1.7301431283801776,30321,0.0,0.15406836784,8,2019-04-30 15:24:49.250,300434063921240,71.222833,164.2613
93,1556637889.5,1.318359375,-1.7301431283801776,30321,0.0,0.17332691381999998,7,2019-04-30 15:24:49.500,300434063921240,71.222833,164.2613
94,1556637889.75,1.29241943359375,-1.7301431283801776,30321,0.0,0.1925854598,7,2019-04-30 15:24:49.750,300434063921240,71.222833,164.2613
95,1556637890.0,1.26617431640625,-1.7301431283801776,30321,0.018397260273972604,0.26961964372,6,2019-04-30 15:24:50.000,300434063921240,71.222833,164.2613
96,1556637890.25,1.23931884765625,-1.7301431283801776,30321,0.018397260273972604,0.30813673568,6,2019-04-30 15:24:50.250,300434063921240,71.222833,164.2613
97,1556637890.5,1.21246337890625,-1.7301431283801776,30321,0.018397260273972604,0.15406836784,5,2019-04-30 15:24:50.500,300434063921240,71.222833,164.2613
98,1556637890.75,1.18499755859375,-1.7301431283801776,30321,0.03679452054794521,0.1925854598,4,2019-04-30 15:24:50.750,300434063921240,71.222833,164.2613
99,1556637891.0,1.15997314453125,-1.7301431283801776,30321,0.05519178082191781,0.1925854598,6,2019-04-30 15:24:51.000,300434063921240,71.222833,164.2613
100,1556637891.25,1.134033203125,-1.7301431283801776,30321,0.05519178082191781,0.26961964372,9,2019-04-30 15:24:51.250,300434063921240,71.222833,164.2613
101,1556637891.5,1.10931396484375,-1.7301431283801776,30321,0.07358904109589041,0.21184400578,10,2019-04-30 15:24:51.500,300434063921240,71.222833,164.2613
102,1556637891.75,1.0833740234375,-1.7301431283801776,30321,0.09198630136986302,0.25036109774,7,2019-04-30 15:24:51.750,300434063921240,71.222833,164.2613
103,1556637892.0,1.0565185546875,-1.7301431283801776,30321,0.09198630136986302,0.17332691381999998,5,2019-04-30 15:24:52.000,300434063921240,71.222833,164.2613
104,1556637892.25,1.02935791015625,-1.7301431283801776,30321,0.11038356164383561,0.21184400578,4,2019-04-30 15:24:52.250,300434063921240,71.222833,164.2613
105,1556637892.5,1.00250244140625,-1.7301431283801776,30321,0.1287808219178082,0.2888781897,4,2019-04-30 15:24:52.500,300434063921240,71.222833,164.2613
106,1556637892.75,0.9759521484375,-1.7301431283801776,30321,0.1287808219178082,0.30813673568,6,2019-04-30 15:24:52.750,300434063921240,71.222833,164.2613
107,1556637893.0,0.95001220703125,-1.7301431283801776,30321,0.14717808219178083,0.36591237362,9,2019-04-30 15:24:53.000,300434063921240,71.222833,164.2613
108,1556637893.25,0.924072265625,-1.7301431283801776,30321,0.16557534246575342,0.23110255176,9,2019-04-30 15:24:53.250,300434063921240,71.222833,164.2613
109,1556637893.5,0.8984375,-1.7301431283801776,30321,0.16557534246575342,0.26961964372,9,2019-04-30 15:24:53.500,300434063921240,71.222833,164.2613
110,1556637893.75,0.87188720703125,-1.7301431283801776,30321,0.16557534246575342,0.21184400578,9,2019-04-30 15:24:53.750,300434063921240,71.222833,164.2613
111,1556637894.0,0.84564208984375,-1.7301431283801776,30321,0.16557534246575342,0.1925854598,7,2019-04-30 15:24:54.000,300434063921240,71.222833,164.2613
112,1556637894.25,0.81878662109375,-1.7301431283801776,30321,0.18397260273972604,0.17332691381999998,4,2019-04-30 15:24:54.250,300434063921240,71.222833,164.2613
113,1556637894.5,0.79132080078125,-1.7301431283801776,30321,0.18397260273972604,0.15406836784,5,2019-04-30 15:24:54.500,300434063921240,71.222833,164.2613
114,1556637894.75,0.7647705078125,-1.7301431283801776,30321,0.18397260273972604,0.21184400578,5,2019-04-30 15:24:54.750,300434063921240,71.222833,164.2613
115,1556637895.0,0.7379150390625,-1.7301431283801776,30321,0.20236986301369864,0.26961964372,6,2019-04-30 15:24:55.000,300434063921240,71.222833,164.2613
116,1556637895.25,0.71075439453125,-1.7301431283801776,30321,0.20236986301369864,0.23110255176,5,2019-04-30 15:24:55.250,300434063921240,71.222833,164.2613
117,1556637895.5,0.68267822265625,-1.7301431283801776,30321,0.20236986301369864,0.17332691381999998,5,2019-04-30 15:24:55.500,300434063921240,71.222833,164.2613
118,1556637895.75,0.65582275390625,-1.7301431283801776,30321,0.20236986301369864,0.23110255176,5,2019-04-30 15:24:55.750,300434063921240,71.222833,164.2613
119,1556637896.0,0.628662109375,-1.7301431283801776,30321,0.20236986301369864,0.2888781897,7,2019-04-30 15:24:56.000,300434063921240,71.222833,164.2613
120,1556637896.25,0.60302734375,-1.7301431283801776,30321,0.22076712328767123,0.17332691381999998,9,2019-04-30 15:24:56.250,300434063921240,71.222833,164.2613
121,1556637896.5,0.5767822265625,-1.7301431283801776,30321,0.22076712328767123,0.21184400578,9,2019-04-30 15:24:56.500,300434063921240,71.222833,164.2613
122,1556637896.75,0.550537109375,-1.7301431283801776,30321,0.23916438356164382,0.1925854598,7,2019-04-30 15:24:56.750,300434063921240,71.222833,164.2613
123,1556637897.0,0.52398681640625,-1.7301431283801776,30321,0.2575616438356164,0.26961964372,4,2019-04-30 15:24:57.000,300434063921240,71.222833,164.2613
124,1556637897.25,0.49652099609375,-1.7301431283801776,30321,0.2575616438356164,0.30813673568,3,2019-04-30 15:24:57.250,300434063921240,71.222833,164.2613
125,1556637897.5,0.46966552734375,-1.7301431283801776,30321,0.275958904109589,0.25036109774,4,2019-04-30 15:24:57.500,300434063921240,71.222833,164.2613
126,1556637897.75,0.4437255859375,-1.7301431283801776,30321,0.275958904109589,0.42368801156,6,2019-04-30 15:24:57.750,300434063921240,71.222833,164.2613
127,1556637898.0,0.4193115234375,-1.7301431283801776,30321,0.29435616438356166,0.23110255176,10,2019-04-30 15:24:58.000,300434063921240,71.222833,164.2613
128,1556637898.25,0.394287109375,-1.7301431283801776,30321,0.31275342465753425,0.26961964372,9,2019-04-30 15:24:58.250,300434063921240,71.222833,164.2613
129,1556637898.5,0.36865234375,-1.7301431283801776,30321,0.29435616438356166,0.23110255176,7,2019-04-30 15:24:58.500,300434063921240,71.222833,164.2613
130,1556637898.75,0.341796875,-1.7301431283801776,30321,0.29435616438356166,0.26961964372,6,2019-04-30 15:24:58.750,300434063921240,71.222833,164.2613
131,1556637899.0,0.31524658203125,-1.7301431283801776,30321,0.2575616438356164,0.26961964372,6,2019-04-30 15:24:59.000,300434063921240,71.222833,164.2613
132,1556637899.25,0.2880859375,-1.7301431283801776,30321,0.20236986301369864,0.21184400578,6,2019-04-30 15:24:59.250,300434063921240,71.222833,164.2613
133,1556637899.5,0.360107421875,-1.7301431283801776,30321,0.1287808219178082,0.17332691381999998,15,2019-04-30 15:24:59.500,300434063921240,71.222833,164.2613
134,1556637899.75,0.24993896484375,-1.7301431283801776,30321,0.11038356164383561,0.15406836784,8,2019-04-30 15:24:59.750,300434063921240,71.222833,164.2613
135,1556637900.0,0.25238037109375,-1.7301431283801776,30321,0.1287808219178082,0.15406836784,1,2019-04-30 15:25:00.000,300434063921240,71.222833,164.2613
136,1556637900.25,0.25299072265625,-1.7301431283801776,30321,0.16557534246575342,0.21184400578,2,2019-04-30 15:25:00.250,300434063921240,71.222833,164.2613
137,1556637900.5,0.25360107421875,-1.7307851370795788,30322,0.20236986301369864,0.25036109774,11,2019-04-30 15:25:00.500,300434063921240,71.222833,164.2613
138,1556637900.75,0.25115966796875,-1.7307851370795788,30322,0.22076712328767123,0.23110255176,12,2019-04-30 15:25:00.750,300434063921240,71.222833,164.2613
139,1556637901.0,0.25115966796875,-1.7307851370795788,30322,0.22076712328767123,0.23110255176,11,2019-04-30 15:25:01.000,300434063921240,71.222833,164.2613
140,1556637901.25,0.24932861328125,-1.7307851370795788,30322,0.22076712328767123,0.23110255176,11,2019-04-30 15:25:01.250,300434063921240,71.222833,164.2613
141,1556637901.5,0.2496337890625,-1.7307851370795788,30322,0.23916438356164382,0.23110255176,7,2019-04-30 15:25:01.500,300434063921240,71.222833,164.2613
142,1556637901.75,0.24810791015625,-1.7307851370795788,30322,0.31275342465753425,0.2888781897,3,2019-04-30 15:25:01.750,300434063921240,71.222833,164.2613
143,1556637902.0,0.24566650390625,-1.7307851370795788,30322,0.3495479452054795,0.21184400578,6,2019-04-30 15:25:02.000,300434063921240,71.222833,164.2613
144,1556637902.25,0.2459716796875,-1.7307851370795788,30322,0.3679452054794521,0.2888781897,9,2019-04-30 15:25:02.250,300434063921240,71.222833,164.2613
145,1556637902.5,0.24566650390625,-1.7307851370795788,30322,0.3679452054794521,0.42368801156,15,2019-04-30 15:25:02.500,300434063921240,71.222833,164.2613
146,1556637902.75,0.24169921875,-1.7307851370795788,30322,0.4047397260273973,0.26961964372,6,2019-04-30 15:25:02.750,300434063921240,71.222833,164.2613
147,1556637903.0,0.24444580078125,-1.7307851370795788,30322,0.47832876712328765,0.26961964372,10,2019-04-30 15:25:03.000,300434063921240,71.222833,164.2613
148,1556637903.25,0.2435302734375,-1.7307851370795788,30322,0.5703150684931507,0.2888781897,9,2019-04-30 15:25:03.250,300434063921240,71.222833,164.2613
149,1556637903.5,0.2392578125,-1.7307851370795788,30322,0.699095890410959,0.17332691381999998,2,2019-04-30 15:25:03.500,300434063921240,71.222833,164.2613
150,1556637903.75,0.2386474609375,-1.7307851370795788,30322,0.7174931506849315,0.23110255176,8,2019-04-30 15:25:03.750,300434063921240,71.222833,164.2613
151,1556637904.0,0.23590087890625,-1.7307851370795788,30322,0.7542876712328767,0.17332691381999998,9,2019-04-30 15:25:04.000,300434063921240,71.222833,164.2613
152,1556637904.25,0.23773193359375,-1.7307851370795788,30322,0.8094794520547945,0.21184400578,10,2019-04-30 15:25:04.250,300434063921240,71.222833,164.2613
153,1556637904.5,0.22918701171875,-1.7307851370795788,30322,0.7910821917808218,0.1925854598,5,2019-04-30 15:25:04.500,300434063921240,71.222833,164.2613
154,1556637904.75,0.23406982421875,-1.7307851370795788,30322,0.827876712328767,0.2888781897,3,2019-04-30 15:25:04.750,300434063921240,71.222833,164.2613
