,time,pressure,topside_temp,topside_temp_ADC,par,fluor,tilt,datetime
252,1551453771.25,0.01861572265625,1.1198101053624328,26200,215.4703561643836,0,9,2019-03-01 15:22:51.250
253,1551453771.5,0.01861572265625,1.1198101053624328,26200,212.44865753424656,0,10,2019-03-01 15:22:51.500
254,1551453771.75,0.018310546875,1.1198101053624328,26200,213.18471232876715,0,9,2019-03-01 15:22:51.750
255,1551453772.0,0.018310546875,1.1190541985754976,26201,213.5527397260274,0,2,2019-03-01 15:22:52.000
256,1551453772.25,0.018310546875,1.1182983239648934,26202,214.15320547945205,0,5,2019-03-01 15:22:52.250
257,1551453772.5,0.01861572265625,1.11603089316435,26205,214.25005479452054,0,10,2019-03-01 15:22:52.500
258,1551453772.75,0.01861572265625,1.1137637518565384,26208,215.62531506849314,0,14,2019-03-01 15:22:52.750
259,1551453773.0,0.01800537109375,1.1114968999709163,26211,215.43161643835617,0,8,2019-03-01 15:22:53.000
260,1551453773.25,0.01861572265625,1.1084748808808058,26215,213.61084931506852,0,10,2019-03-01 15:22:53.250
261,1551453773.5,0.018310546875,1.1054533760275262,26219,213.8820273972603,0,11,2019-03-01 15:22:53.500
262,1551453773.75,0.0177001953125,1.1016772178527958,26224,216.36136986301372,0,7,2019-03-01 15:22:53.750
263,1551453774.0,0.0177001953125,1.1001669794157465,26226,218.49205479452056,0,15,2019-03-01 15:22:54.000
264,1551453774.25,0.0177001953125,1.097146887855331,26230,217.89158904109587,0,4,2019-03-01 15:22:54.250
265,1551453774.5,0.018310546875,1.0933724956532274,26235,215.0635890410959,0,12,2019-03-01 15:22:54.500
266,1551453774.75,0.018310546875,1.0888442838800074,26241,214.25005479452054,0,9,2019-03-01 15:22:54.750
267,1551453775.0,0.0177001953125,1.0843172267074692,26247,216.2451506849315,0,16,2019-03-01 15:22:55.000
268,1551453775.25,0.0177001953125,1.080545560646101,26252,216.1095616438356,0,22,2019-03-01 15:22:55.250
269,1551453775.5,0.0177001953125,1.0775288045996376,26256,216.07082191780822,0,11,2019-03-01 15:22:55.500
270,1551453775.75,0.018310546875,1.0737585802726812,26261,214.03698630136984,0,12,2019-03-01 15:22:55.750
271,1551453776.0,0.01861572265625,1.0722507147029319,26263,209.89183561643836,0,22,2019-03-01 15:22:56.000
272,1551453776.25,0.018310546875,1.068481610999811,26268,214.48249315068492,0,10,2019-03-01 15:22:56.250
273,1551453776.5,0.018310546875,1.064713307354566,26273,219.4605479452055,0,11,2019-03-01 15:22:56.500
274,1551453776.75,0.018310546875,1.0624527090605511,26276,221.24257534246576,0,24,2019-03-01 15:22:56.750
275,1551453777.0,0.01861572265625,1.0609458034436443,26278,221.66871232876713,0,17,2019-03-01 15:22:57.000
276,1551453777.25,0.01861572265625,1.0594390257325585,26280,219.61550684931507,0,7,2019-03-01 15:22:57.250
277,1551453777.5,0.01861572265625,1.0586856848352681,26281,216.1095616438356,0,9,2019-03-01 15:22:57.500
278,1551453777.75,0.0177001953125,1.057179098944232,26283,214.75367123287674,0,7,2019-03-01 15:22:57.750
279,1551453778.0,0.0177001953125,1.057179098944232,26283,213.61084931506852,0,9,2019-03-01 15:22:58.000
280,1551453778.25,0.01800537109375,1.057179098944232,26283,210.24049315068493,0,7,2019-03-01 15:22:58.250
281,1551453778.5,0.018310546875,1.057179098944232,26283,205.80479452054797,0,21,2019-03-01 15:22:58.500
282,1551453778.75,0.01800537109375,1.0564258539453704,26284,203.67410958904108,0,25,2019-03-01 15:22:58.750
283,1551453779.0,0.0177001953125,1.0549194598279428,26286,208.88460273972603,0,18,2019-03-01 15:22:59.000
284,1551453779.25,0.01739501953125,1.0541663107041472,26287,216.34199999999998,0,18,2019-03-01 15:22:59.250
285,1551453779.5,0.01739501953125,1.0526601083137734,26289,219.28621917808218,0,37,2019-03-01 15:22:59.500
286,1551453779.75,0.0177001953125,1.0504010443322613,26292,219.44117808219178,0,32,2019-03-01 15:22:59.750
287,1551453780.0,0.01800537109375,1.0481422678136596,26295,221.22320547945208,0,16,2019-03-01 15:23:00.000
288,1551453780.25,0.01861572265625,1.0451310128332238,26299,218.8407123287671,0,7,2019-03-01 15:23:00.250
289,1551453780.5,0.018310546875,1.0428729067908193,26302,214.42438356164382,0,16,2019-03-01 15:23:00.500
290,1551453780.75,0.01800537109375,1.0413676623397237,26304,212.71983561643836,0,12,2019-03-01 15:23:00.750
291,1551453781.0,0.018310546875,1.039862545526148,26306,213.6689589041096,0,8,2019-03-01 15:23:01.000
292,1551453781.25,0.018310546875,1.0391100349771136,26307,214.8892602739726,0,4,2019-03-01 15:23:01.250
293,1551453781.5,0.01861572265625,1.0383575563296858,26308,215.99334246575341,0,5,2019-03-01 15:23:01.500
294,1551453781.75,0.01861572265625,1.0383575563296858,26308,216.14830136986302,0,9,2019-03-01 15:23:01.750
295,1551453782.0,0.01861572265625,1.0376051095814205,26309,216.55506849315069,0,4,2019-03-01 15:23:02.000
296,1551453782.25,0.01861572265625,1.036852694729646,26310,216.32263013698628,0,9,2019-03-01 15:23:02.250
297,1551453782.5,0.01861572265625,1.0353479607053941,26312,214.25005479452054,0,6,2019-03-01 15:23:02.500
298,1551453782.75,0.018310546875,1.034595641527801,26313,213.94013698630138,0,7,2019-03-01 15:23:02.750
299,1551453783.0,0.01800537109375,1.03384335423641,26314,215.41224657534246,0,8,2019-03-01 15:23:03.000
300,1551453783.25,0.018310546875,1.03384335423641,26314,216.47758904109588,0,13,2019-03-01 15:23:03.250
301,1551453783.5,0.018310546875,1.03309109882872,26315,214.13383561643838,0,5,2019-03-01 15:23:03.500
302,1551453783.75,0.01800537109375,1.0323388753021732,26316,209.79498630136987,0,10,2019-03-01 15:23:03.750
303,1551453784.0,0.0177001953125,1.0315866836540977,26317,208.3228767123288,0,13,2019-03-01 15:23:04.000
304,1551453784.25,0.01739501953125,1.0308345238820493,26318,212.1193698630137,0,3,2019-03-01 15:23:04.250
305,1551453784.5,0.0177001953125,1.0300823959832996,26319,214.38564383561643,0,7,2019-03-01 15:23:04.500
306,1551453784.75,0.01739501953125,1.0293302999554044,26320,215.99334246575341,0,13,2019-03-01 15:23:04.750
307,1551453785.0,0.01739501953125,1.0270742030709243,26323,219.0344109589041,0,10,2019-03-01 15:23:05.000
308,1551453785.25,0.01739501953125,1.0255702977882493,26325,221.9592602739726,0,25,2019-03-01 15:23:05.250
309,1551453785.5,0.01739501953125,1.0248183929312518,26326,222.94712328767122,0,23,2019-03-01 15:23:05.500
310,1551453785.75,0.018310546875,1.023314678773204,26328,221.84304109589038,0,11,2019-03-01 15:23:05.750
311,1551453786.0,0.01861572265625,1.0225628694670377,26329,218.1821369863014,0,15,2019-03-01 15:23:06.000
312,1551453786.25,0.018310546875,1.0225628694670377,26329,215.79964383561642,0,12,2019-03-01 15:23:06.250
313,1551453786.5,0.0177001953125,1.0218110920059758,26330,217.09742465753425,0,13,2019-03-01 15:23:06.500
314,1551453786.75,0.018310546875,1.0218110920059758,26330,217.7753698630137,0,14,2019-03-01 15:23:06.750
315,1551453787.0,0.01861572265625,1.0218110920059758,26330,214.8505205479452,0,23,2019-03-01 15:23:07.000
316,1551453787.25,0.01922607421875,1.0218110920059758,26330,211.15087671232877,0,14,2019-03-01 15:23:07.250
317,1551453787.5,0.0189208984375,1.0218110920059758,26330,200.18753424657535,0,9,2019-03-01 15:23:07.500
318,1551453787.75,0.0177001953125,1.0270742030709243,26323,206.07597260273974,0,14,2019-03-01 15:23:07.750
319,1551453788.0,0.018310546875,1.036852694729646,26310,209.03956164383564,0,21,2019-03-01 15:23:08.000
320,1551453788.25,0.01861572265625,1.046636576468586,26297,212.91353424657535,0,5,2019-03-01 15:23:08.250
321,1551453788.5,0.018310546875,1.0511540337156475,26291,211.26709589041096,0,16,2019-03-01 15:23:08.500
322,1551453788.75,0.018310546875,1.0601923986012025,26279,217.07805479452057,0,14,2019-03-01 15:23:08.750
323,1551453789.0,0.01861572265625,1.068481610999811,26268,215.85775342465752,0,3,2019-03-01 15:23:09.000
324,1551453789.25,0.01861572265625,1.0760206187868562,26258,212.3711780821918,0,20,2019-03-01 15:23:09.250
325,1551453789.5,0.01983642578125,1.0820541309213354,26250,190.9481095890411,0,10,2019-03-01 15:23:09.500
326,1551453789.75,0.018310546875,1.0858261175105213,26245,216.2451506849315,0,23,2019-03-01 15:23:09.750
327,1551453790.0,0.0177001953125,1.089598905646426,26240,220.21597260273973,0,25,2019-03-01 15:23:10.000
328,1551453790.25,0.01861572265625,1.0933724956532274,26235,218.8600821917808,0,14,2019-03-01 15:23:10.250
329,1551453790.5,0.0189208984375,1.0948821562524813,26233,210.49230136986301,0,1,2019-03-01 15:23:10.500
330,1551453790.75,0.018310546875,1.097146887855331,26230,208.36161643835618,0,15,2019-03-01 15:23:10.750
331,1551453791.0,0.0177001953125,1.0986568694235643,26228,209.5625479452055,0,13,2019-03-01 15:23:11.000
332,1551453791.25,0.0177001953125,1.1009220825773696,26225,212.42928767123286,0,1,2019-03-01 15:23:11.250
333,1551453791.5,0.0177001953125,1.1039428163877005,26221,213.06849315068493,0,11,2019-03-01 15:23:11.500
334,1551453791.75,0.0177001953125,1.1069640641849787,26217,212.04189041095893,0,12,2019-03-01 15:23:11.750
335,1551453792.0,0.01861572265625,1.1084748808808058,26215,193.65989041095892,0,10,2019-03-01 15:23:12.000
336,1551453792.25,0.01739501953125,1.1092303374371681,26214,213.32030136986302,0,15,2019-03-01 15:23:12.250
337,1551453792.5,0.0177001953125,1.1099858261358122,26213,211.05402739726026,0,18,2019-03-01 15:23:12.500
338,1551453792.75,0.0177001953125,1.1114968999709163,26211,209.7562465753425,0,16,2019-03-01 15:23:12.750
339,1551453793.0,0.01800537109375,1.1137637518565384,26208,211.44142465753424,0,3,2019-03-01 15:23:13.000
340,1551453793.25,0.0177001953125,1.115275147232751,26206,213.5527397260274,0,1,2019-03-01 15:23:13.250
341,1551453793.5,0.01739501953125,1.115275147232751,26206,213.80454794520546,0,5,2019-03-01 15:23:13.500
342,1551453793.75,0.01800537109375,1.1137637518565384,26208,214.77304109589042,0,14,2019-03-01 15:23:13.750
343,1551453794.0,0.018310546875,1.1107413469795233,26212,216.92309589041096,0,7,2019-03-01 15:23:14.000
344,1551453794.25,0.01861572265625,1.1077194564643378,26216,219.94479452054793,0,13,2019-03-01 15:23:14.250
345,1551453794.5,0.01800537109375,1.1039428163877005,26221,220.7195890410959,0,28,2019-03-01 15:23:14.500
346,1551453794.75,0.018310546875,1.1016772178527958,26224,221.10698630136986,0,27,2019-03-01 15:23:14.750
347,1551453795.0,0.01861572265625,1.0986568694235643,26228,219.82857534246577,0,3,2019-03-01 15:23:15.000
348,1551453795.25,0.01861572265625,1.0963919452237292,26231,210.60852054794518,0,18,2019-03-01 15:23:15.250
349,1551453795.5,0.01800537109375,1.0933724956532274,26235,210.82158904109588,0,13,2019-03-01 15:23:15.500
350,1551453795.75,0.01800537109375,1.0918629634052763,26237,215.97397260273974,0,9,2019-03-01 15:23:15.750
351,1551453796.0,0.018310546875,1.091108245406474,26238,219.78983561643838,0,20,2019-03-01 15:23:16.000
352,1551453796.25,0.01861572265625,1.0926177134866748,26236,219.92542465753425,0,17,2019-03-01 15:23:16.250
353,1551453796.5,0.01861572265625,1.0933724956532274,26235,214.63745205479452,0,9,2019-03-01 15:23:16.500
354,1551453796.75,0.018310546875,1.0933724956532274,26235,208.26476712328767,0,12,2019-03-01 15:23:16.750
355,1551453797.0,0.01800537109375,1.0933724956532274,26235,206.90887671232875,0,5,2019-03-01 15:23:17.000
356,1551453797.25,0.01800537109375,1.0933724956532274,26235,207.7998904109589,0,12,2019-03-01 15:23:17.250
357,1551453797.5,0.01800537109375,1.0933724956532274,26235,208.69090410958904,0,17,2019-03-01 15:23:17.500
358,1551453797.75,0.01800537109375,1.0918629634052763,26237,212.13873972602738,0,4,2019-03-01 15:23:17.750
359,1551453798.0,0.0177001953125,1.089598905646426,26240,217.21364383561644,0,17,2019-03-01 15:23:18.000
360,1551453798.25,0.01800537109375,1.0880896941857259,26242,219.4605479452055,0,23,2019-03-01 15:23:18.250
361,1551453798.5,0.0177001953125,1.0873351365611938,26243,216.57443835616436,0,2,2019-03-01 15:23:18.500
362,1551453798.75,0.01800537109375,1.0865806110036829,26244,213.10723287671232,0,14,2019-03-01 15:23:18.750
363,1551453799.0,0.018310546875,1.0843172267074692,26247,204.60386301369863,0,9,2019-03-01 15:23:19.000
