time,IntegratedChlor_5t045,11m Prawler,24m Prawler,0m Eco,11m Eco,24m Eco,52m Eco
7/17/16 21:00,,,,0.569388,1.12759,2.05865,0.342743
7/17/16 22:00,,,,0.683064,1.18894,2.18197,0.430348
7/17/16 23:00,,,,0.64467,1.23714,1.76282,0.467174
7/18/16 0:00,,,,0.744817,1.23305,2.2232,0.474
7/18/16 1:00,,,,0.729204,1.34259,2.3041,0.547487
7/18/16 2:00,,,,1.00413,1.31575,2.46254,0.506917
7/18/16 3:00,,,,1.01366,1.41105,2.30156,0.449065
7/18/16 4:00,,,,1.09874,1.32692,2.41693,0.408496
7/18/16 5:00,,,,1.45672,1.32623,1.99689,0.357908
7/18/16 6:00,,,,1.40366,1.28605,2.08749,0.330578
7/18/16 7:00,,,,1.28771,1.22116,1.86317,0.33333
7/18/16 8:00,,,,1.23721,1.1363,1.78198,0.338752
7/18/16 9:00,,,,1.25741,1.12275,1.4162,0.350257
7/18/16 10:00,,,,1.22194,1.1235,1.55509,0.333083
7/18/16 11:00,,,,1.21154,1.16879,1.46228,0.351
7/18/16 12:00,,,,1.20548,1.13376,1.71031,0.327248
7/18/16 13:00,,,,1.16422,1.08444,1.9249,0.32133
7/18/16 14:00,,,,1.1602,1.05588,1.91211,0.350422
7/18/16 15:00,,,,1.1602,1.05262,1.89192,0.365339
7/18/16 16:00,,,,1.12875,1.04739,1.53082,0.398587
7/18/16 17:00,,,,1.18416,1.04851,1.90046,0.404752
7/18/16 18:00,,,,0.966396,1.05027,1.76349,0.396826
7/18/16 19:00,,,,0.699168,1.03518,2.20023,0.325074
7/18/16 20:00,,,,0.631176,1.0414,2.39621,0.368174
7/18/16 21:00,,,,0.492965,0.992357,2.01718,0.369413
7/18/16 22:00,,,,0.542316,1.00906,2.06208,0.398587
7/18/16 23:00,,,,0.53163,1.15026,2.35652,0.426578
7/19/16 0:00,,,,0.569094,1.03237,2.72806,0.485092
7/19/16 1:00,,,,0.729433,1.41133,2.98341,0.50367
7/19/16 2:00,,,,0.98391,1.5281,2.44132,0.512174
7/19/16 3:00,,,,1.28248,1.66884,2.35561,0.482092
7/19/16 4:00,,,,1.52739,1.5089,2.6233,0.42033
7/19/16 5:00,,,,1.60904,1.38845,2.52324,0.411413
7/19/16 6:00,,,,1.53029,1.30433,2.62009,0.409926
7/19/16 7:00,,,,1.45848,1.25311,2.26808,0.36933
7/19/16 8:00,,,,1.37191,1.15406,1.95609,0.381661
7/19/16 9:00,,,,1.35404,1.134,1.76888,0.386339
7/19/16 10:00,,,,1.25626,1.16826,1.95977,0.380752
7/19/16 11:00,,,,1.21961,1.11408,2.02963,0.35433
7/19/16 12:00,,,,1.21816,1.12926,2.00731,0.386339
7/19/16 13:00,,,,1.30042,1.07965,2.45085,0.38367
7/19/16 14:00,,,,1.187,1.043,1.80889,0.400926
7/19/16 15:00,34.06785785,0.849586915,2.338641102,1.24327,1.03892,1.89342,0.433926
7/19/16 16:00,28.25043536,0.619876229,1.692782152,1.22626,1.04561,2.07789,0.417083
7/19/16 17:00,28.29585482,0.81014665,1.208194325,1.15444,1.04809,2.14466,0.396
7/19/16 18:00,29.34358728,0.826190575,0.821599915,0.985416,1.04468,2.16089,0.42567
7/19/16 19:00,24.74293685,0.83856774,0.53409655,0.654546,1.06371,2.12455,0.407752
7/19/16 20:00,19.42428942,0.850478805,0.259189192,0.514056,1.08645,2.16954,0.333908
7/19/16 21:00,22.15825994,0.91860328,0.55349224,0.417696,1.09911,2.03985,0.365835
7/19/16 22:00,27.05437191,1.001821151,1.00062924,0.394032,1.15877,2.35152,0.357743
7/19/16 23:00,31.95048388,1.085039021,1.447766239,0.551802,1.35441,2.39395,0.380725
7/20/16 0:00,36.84659585,1.168256892,1.894903239,0.740478,1.64685,2.67656,0.431587
7/20/16 1:00,39.05752834,1.223280989,1.621273905,1.10597,1.76087,2.78803,0.590036
7/20/16 2:00,40.82729318,1.273672926,1.229224633,1.10707,1.82455,2.4689,0.551504
7/20/16 3:00,38.99049867,1.334417235,1.320793799,1.38085,1.7419,2.32773,0.492165
7/20/16 4:00,36.63585469,1.396647994,1.481803539,1.44403,1.71256,2.52987,0.461421
7/20/16 5:00,33.94474156,1.308331251,1.18129992,1.41232,1.65659,2.21068,0.387497
7/20/16 6:00,31.19412132,1.193389046,0.799174181,1.2952,1.55555,2.30088,0.957975
7/20/16 7:00,26.65891921,0.90192958,0.718447666,1.23233,1.2742,2.02772,0.837311
7/20/16 8:00,21.87843886,0.586209055,0.679146355,1.15759,1.19402,1.69427,0.373985
7/20/16 9:00,26.33938779,0.68629412,1.327477891,1.19914,1.18099,1.90285,0.780814
7/20/16 10:00,31.07799302,0.798871953,1.996469172,1.14143,1.14261,1.9547,0.463842
7/20/16 11:00,32.23510949,1.013661633,2.155226881,1.18299,1.16573,1.95075,0.441781
7/20/16 12:00,33.25589971,1.232341918,2.294562992,1.16424,1.13874,2.14884,0.420165
7/20/16 13:00,32.20334463,1.23264001,1.983438539,1.10163,1.14734,2.05258,0.399496
7/20/16 14:00,30.91113288,1.207695442,1.620245634,1.04364,1.11449,2.12277,0.377917
7/20/16 15:00,30.22511832,1.090092751,1.575506426,1.1074,1.0952,1.98238,0.389835
7/20/16 16:00,29.61254347,0.961264693,1.569347316,1.09961,1.10058,1.73025,0.437669
7/20/16 17:00,29.88219106,0.942380785,1.341263379,1.11347,0.792752,1.95767,0.417578
7/20/16 18:00,30.20456074,0.930067199,1.099917093,1.08087,0.75287,2.04196,0.423
7/20/16 19:00,29.93031,0.929,1.578793569,1.05292,1.03606,2.06148,0.453248
7/20/16 20:00,29.59944441,0.929,2.126013835,0.790368,1.07371,1.51969,0.488917
7/20/16 21:00,31.13878794,0.929,1.891837272,0.699828,1.07998,1.42041,0.372826
7/20/16 22:00,32.79809829,0.929,1.60753707,0.743616,1.06712,1.81151,0.359917
7/20/16 23:00,32.95508026,0.862049613,1.483017277,0.887022,1.13474,1.79871,0.37167
7/21/16 0:00,32.91790607,0.786446769,1.379146999,0.942071,1.18687,2.11215,0.383835
7/21/16 1:00,32.88073189,0.710843926,1.275276721,1.03328,1.23011,2.16864,0.419257
7/21/16 2:00,32.8435577,0.635241082,1.171406443,1.22189,1.37876,2.02488,0.464835
7/21/16 3:00,32.80638351,0.559638239,1.067536164,1.32464,1.58698,2.00079,0.47733
7/21/16 4:00,32.76920933,0.484035395,0.963665886,1.45871,1.55553,1.99507,0.493652
7/21/16 5:00,32.071141,0.59543693,1.032883041,1.61768,1.52172,2.03845,0.384908
7/21/16 6:00,31.30526132,0.726026137,1.119859913,1.6125,1.47236,2.16154,0.363413
7/21/16 7:00,30.53938164,0.856615344,1.206836785,1.51387,1.33493,1.72047,0.371752
7/21/16 8:00,29.77350196,0.987204551,1.293813657,1.42126,1.33547,1.51424,0.371752
7/21/16 9:00,30.32609214,0.976797487,1.407553473,1.3826,1.31848,1.33154,0.371917
7/21/16 10:00,31.07328257,0.945580006,1.525243379,1.34854,0.725623,1.43661,0.428504
7/21/16 11:00,31.82047299,0.914362524,1.642933285,1.34768,1.03448,1.70432,0.432083
7/21/16 12:00,29.11732377,0.904,0.55829667,1.38087,1.25833,1.77405,0.455587
7/21/16 13:00,28.95051081,0.910662256,0.440324513,1.33385,1.26823,1.81625,0.446009
7/21/16 14:00,,,,1.29055,1.25838,1.57864,0.41433
7/21/16 15:00,,,,1.35635,1.24078,1.79807,0.398587
7/21/16 16:00,,,,1.33817,1.25693,1.75576,0.393496
7/21/16 17:00,,,,1.333,1.24153,1.50993,0.398752
7/21/16 18:00,,,,1.29319,1.20918,1.53218,0.440422
7/21/16 19:00,,,,1.20695,1.21724,1.52073,0.411083
7/21/16 20:00,,,,1.20898,1.25384,1.43891,0.395917
7/21/16 21:00,,,,1.00996,1.34924,1.44851,0.345826
7/21/16 22:00,,,,0.815676,1.41803,1.49472,0.389587
7/21/16 23:00,,,,1.18479,1.38659,1.6397,0.37533
7/22/16 0:00,,,,1.14577,1.46436,1.62671,0.40767
7/22/16 1:00,,,,1.193,1.68498,1.79512,0.545449
7/22/16 2:00,,,,1.77516,1.87382,1.94218,0.494174
7/22/16 3:00,,,,1.82564,1.79939,1.77754,0.517596
7/22/16 4:00,,,,2.1386,2.10326,1.87887,0.480578
7/22/16 5:00,,,,2.42885,1.94651,1.82193,0.462908
7/22/16 6:00,,,,2.42918,1.83257,1.85239,0.454239
7/22/16 7:00,,,,2.11675,1.81104,1.82268,0.376404
7/22/16 8:00,,,,1.92201,1.68612,1.86332,0.366165
7/22/16 9:00,,,,1.76743,1.648,1.69703,0.524036
7/22/16 10:00,,,,1.55223,1.53711,1.60648,0.561551
7/22/16 11:00,,,,1.51213,1.40854,1.59664,0.424214
7/22/16 12:00,,,,1.50665,1.3337,1.46907,0.416917
7/22/16 13:00,,,,1.45499,1.2978,1.45788,0.413917
7/22/16 14:00,,,,1.51268,1.2686,1.45051,0.39033
7/22/16 15:00,,,,1.53317,1.32574,1.44298,0.37299
7/22/16 16:00,,,,1.5098,1.38701,1.51447,0.386917
7/22/16 17:00,,,,1.54876,1.42168,1.51658,0.370816
7/22/16 18:00,,,,1.50722,1.47406,1.39909,0.389257
7/22/16 19:00,,,,1.46021,1.52997,1.4854,0.375083
7/22/16 20:00,,,,1.53557,1.56677,1.55126,0.366
7/22/16 21:00,,,,0.990036,1.60939,1.59002,0.342248
7/22/16 22:00,,,,0.92946,1.87427,1.64772,0.345248
7/22/16 23:00,,,,0.833664,1.96772,1.85724,0.362257
7/23/16 0:00,,,,0.960589,1.40838,1.78216,0.354165
7/23/16 1:00,,,,0.876078,1.67096,1.81805,0.37167
7/23/16 2:00,,,,1.09058,1.53154,1.87437,0.348661
7/23/16 3:00,,,,0.802722,1.63177,1.89598,0.368505
7/23/16 4:00,,,,1.30523,1.75174,1.8576,0.360495
7/23/16 5:00,,,,1.27248,1.78281,1.9721,0.395752
7/23/16 6:00,,,,2.0224,1.81918,1.87081,0.357661
7/23/16 7:00,37.05996726,1.214167849,1.047335698,1.89694,1.76373,1.85714,0.376238
7/23/16 8:00,37.05380321,1.198447435,1.060670049,1.79768,1.67029,2.0546,0.390825
7/23/16 9:00,,,,1.84268,1.72076,1.9939,0.372248
7/23/16 10:00,,,,1.80667,1.73161,2.03293,0.362917
7/23/16 11:00,,,,1.65692,1.65865,2.05167,0.412679
7/23/16 12:00,,,,1.58079,1.57595,2.05866,0.357
7/23/16 13:00,,,,1.48789,1.45952,2.09335,0.360165
7/23/16 14:00,,,,1.49132,1.39757,1.93574,0.353835
7/23/16 15:00,,,,1.49192,1.41598,2.0181,0.362917
7/23/16 16:00,35.60146995,0.932266666,1.146934304,1.47257,1.41199,2.02905,0.365835
7/23/16 17:00,,,,1.56692,1.46854,1.97627,0.383752
7/23/16 18:00,,,,1.54159,1.57359,2.03332,0.372083
7/23/16 19:00,,,,1.37705,1.63341,1.9513,0.38433
7/23/16 20:00,,,,1.56407,1.6971,2.02624,0.372083
7/23/16 21:00,,,,1.39154,1.72004,1.95799,0.37734
7/23/16 22:00,,,,1.2421,1.66326,1.92492,0.36
7/23/16 23:00,,,,1.23203,1.63583,1.9008,0.357083
7/24/16 0:00,,,,1.3661,1.62907,1.88973,0.339743
7/24/16 1:00,,,,1.47553,1.62315,1.85628,0.321413
7/24/16 2:00,,,,1.22854,1.62487,1.84554,0.321413
7/24/16 3:00,,,,1.37708,1.56548,1.77668,0.323835
7/24/16 4:00,,,,1.68922,1.61787,1.85123,0.423522
7/24/16 5:00,,,,1.7175,1.65276,1.83981,0.372661
7/24/16 6:00,,,,1.75991,1.66482,2.00983,0.351083
7/24/16 7:00,31.40377953,1.061592777,0.82761638,1.68118,1.67496,1.95135,0.344752
7/24/16 8:00,31.19781528,1.065924261,0.81415661,1.59058,1.46991,1.89412,0.368752
7/24/16 9:00,31.08945572,1.064587919,0.811038477,1.55972,1.54827,1.88578,0.33933
7/24/16 10:00,,,,1.53403,1.50569,1.75455,0.34233
7/24/16 11:00,,,,1.53691,1.48301,1.77215,0.366083
7/24/16 12:00,,,,1.54386,1.46964,1.77399,0.392835
7/24/16 13:00,,,,1.4723,1.46073,1.67471,0.396
7/24/16 14:00,,,,1.34364,1.33017,1.59941,0.387
7/24/16 15:00,,,,1.37162,1.23321,1.60481,0.395752
7/24/16 16:00,,,,1.39558,1.2541,1.5458,0.408743
7/24/16 17:00,,,,1.34739,1.26661,1.52508,0.392643
7/24/16 18:00,,,,1.37341,1.31683,1.60406,0.398257
7/24/16 19:00,,,,1.19766,1.37664,1.70522,0.353752
7/24/16 20:00,,,,1.39994,1.34914,1.83401,0.365422
7/24/16 21:00,,,,1.36797,1.35428,1.73674,0.351
7/24/16 22:00,,,,1.14001,1.42287,1.67472,0.359422
7/24/16 23:00,,,,1.01516,1.4665,1.57061,0.363083
7/25/16 0:00,,,,0.763848,1.50224,1.54534,0.403761
7/25/16 1:00,,,,0.75603,1.55365,1.58655,0.37833
7/25/16 2:00,,,,0.815196,1.46541,1.62026,0.371587
7/25/16 3:00,,,,1.07565,1.61467,1.44537,0.354
7/25/16 4:00,,,,1.64713,1.63023,1.62578,0.365587
7/25/16 5:00,,,,1.8193,1.70198,1.81014,0.360744
7/25/16 6:00,,,,1.95461,1.76704,1.78329,0.337321
7/25/16 7:00,,,,1.95607,1.7237,1.97311,0.34233
7/25/16 8:00,,,,1.84473,1.60023,2.0953,0.368752
7/25/16 9:00,,,,1.73251,1.61075,2.10925,0.372
7/25/16 10:00,,,,1.62837,1.58629,1.94224,0.351578
7/25/16 11:00,,,,1.47202,1.48204,1.83305,0.351165
7/25/16 12:00,28.51846329,1.035904431,0.738329248,1.46827,1.38088,1.89961,0.369496
7/25/16 13:00,29.37096401,1.054607272,0.766309292,1.42961,1.37375,1.68996,0.372661
7/25/16 14:00,30.22346473,1.073310113,0.794289336,1.3099,1.29115,1.75023,0.380422
7/25/16 15:00,31.07596545,1.092012954,0.822269379,1.39471,1.24218,1.67611,0.345991
7/25/16 16:00,31.92846618,1.110715795,0.850249423,1.46192,1.29169,1.44505,0.351
7/25/16 17:00,32.7809669,1.129418636,0.878229467,1.3393,1.3265,1.44062,0.366
7/25/16 18:00,33.63346762,1.148121476,0.90620951,1.33243,1.37689,1.53437,0.360248
7/25/16 19:00,32.74613281,1.032125362,0.997749276,1.29294,1.48769,1.7046,0.360248
7/25/16 20:00,34.72472302,1.184177986,1.194769267,1.17086,1.61517,1.84671,0.354413
7/25/16 21:00,33.70697711,1.278261675,0.919279406,1.11145,1.6975,2.00687,0.392422
7/25/16 22:00,32.54724396,1.368802035,0.617638313,1.20635,1.6975,2.17043,0.375579
7/25/16 23:00,32.2979932,1.324043221,0.736117352,1.17227,1.71377,1.77451,0.380587
7/26/16 0:00,32.19050517,1.258218232,0.920009385,1.21331,1.74227,1.84004,0.392092
7/26/16 1:00,32.94223576,1.220460726,0.963539274,1.01913,1.67711,1.85409,0.366496
7/26/16 2:00,33.73813354,1.184145998,0.999854002,1.12556,1.55179,1.95843,0.378413
7/26/16 3:00,34.79637062,1.168974577,1.070593555,1.23797,1.63644,1.89218,0.389257
7/26/16 4:00,35.88841875,1.156528166,1.145769879,1.25124,1.65807,1.87552,0.345496
7/26/16 5:00,34.29374936,1.120511209,1.075131221,1.86373,1.72352,1.93325,0.356504
7/26/16 6:00,32.32303517,1.081195215,0.984083657,1.96382,1.74454,1.90716,0.353587
7/26/16 7:00,32.60124109,1.154816564,1.200189609,2.00396,1.79132,1.82542,0.365835
7/26/16 8:00,33.01244164,1.2351167,1.434459731,1.9708,1.81335,2.05257,0.414935
7/26/16 9:00,35.14208289,1.225447941,1.319128808,1.93819,1.7945,2.00466,0.315578
7/26/16 10:00,37.44572735,1.206669252,1.168398526,1.87991,1.77271,2.01472,0.338339
7/26/16 11:00,36.90588503,1.198931989,1.190007756,1.8652,1.78509,1.92344,0.339578
7/26/16 12:00,36.08862304,1.192271963,1.228430981,1.81414,1.66754,1.93588,0.333083
7/26/16 13:00,32.52566148,1.036049461,0.987333602,1.65636,1.60773,1.77378,0.356009
7/26/16 14:00,28.84580537,0.873459534,0.734336,1.68778,1.54399,1.83151,0.336
7/26/16 15:00,30.65809796,0.950147998,0.799862927,2.14974,1.48871,1.74099,0.344917
7/26/16 16:00,33.26098008,1.061280357,0.911241154,1.65,1.47508,1.88244,0.341504
7/26/16 17:00,33.89182638,0.98377938,0.83377938,1.52219,1.50408,2.10383,0.34833
7/26/16 18:00,34.1485933,0.870496172,0.720496172,1.21618,1.61363,1.93318,0.359917
7/26/16 19:00,32.26981282,0.659342081,0.907822233,0.988861,1.80245,2.10336,0.359587
7/26/16 20:00,30.00095967,0.430311189,1.150056681,0.9825,2.01501,2.19249,0.369165
7/26/16 21:00,34.72933506,0.863216337,1.169313801,0.986004,2.17686,2.37122,0.318908
7/26/16 22:00,40.44465819,1.389486489,1.157120332,0.874914,2.34233,2.25826,0.306165
7/26/16 23:00,41.92276671,1.680442874,1.210155662,0.969548,2.49193,2.13889,0.311752
7/27/16 0:00,42.50896849,1.921867206,1.276921241,0.966936,2.47261,1.979,0.3
7/27/16 1:00,43.40872245,1.906641831,1.291611528,0.989718,2.75068,1.80347,0.309083
7/27/16 2:00,44.32363419,1.879009452,1.303784383,1.01477,2.91497,2.00093,0.308917
7/27/16 3:00,45.23854594,1.851377072,1.315957237,1.50402,2.50543,2.13779,0.32967
7/27/16 4:00,46.15345768,1.823744692,1.328130092,1.49327,1.87633,2.15942,0.33033
7/27/16 5:00,43.01196033,1.803356704,1.027797501,1.97913,2.50615,2.00365,0.362092
7/27/16 6:00,39.13425476,1.78428352,0.670747487,2.04518,2.65833,2.09372,0.341835
7/27/16 7:00,42.15720845,1.814896124,0.913976971,2.05938,2.34478,2.36285,0.312991
7/27/16 8:00,46.11870325,1.852266366,1.238848943,1.9333,2.47551,2.18124,0.314752
7/27/16 9:00,44.7743599,1.825135203,1.183980746,1.83607,2.83279,2.24655,0.333248
7/27/16 10:00,42.66045449,1.788648717,1.0740348,1.8407,3.79789,2.18715,0.329752
7/27/16 11:00,38.75152335,1.77671721,0.990606519,1.77202,2.80916,2.31858,0.326917
7/27/16 12:00,34.44260863,1.770257262,0.913087139,1.76017,2.12938,2.19801,0.347835
7/27/16 13:00,28.53203674,1.664825039,0.826755584,1.68779,2.12711,2.14812,0.356917
7/27/16 14:00,22.40878029,1.546250257,0.739253858,1.55189,3.04516,2.11409,0.318165
7/27/16 15:00,24.73564645,1.0794923,0.577426037,1.64885,2.77228,2.23025,0.303
7/27/16 16:00,28.30971445,0.561344,0.404628004,1.65662,2.43521,2.15141,0.292652
7/27/16 17:00,33.80912968,0.991063958,0.869020199,1.6432,2.66229,2.34359,0.284587
7/27/16 18:00,39.68288763,1.605076696,1.457300453,1.13506,2.4492,2.14104,0.31467
7/27/16 19:00,38.58449313,1.76819441,1.431043458,0.817536,2.60536,2.1147,0.314752
7/27/16 20:00,36.48752936,1.8667338,1.316770888,0.6,3.01922,2.47255,0.336
7/27/16 21:00,36.16144859,2.031615413,1.216517213,0.61299,2.99068,1.84272,0.345413
7/27/16 22:00,37.91890131,2.274552009,1.132757481,0.471348,2.84268,1.86624,0.363083
7/27/16 23:00,40.17222614,2.3895702,1.153089801,0.41337,2.22674,2.2955,0.351083
7/28/16 0:00,42.44561618,2.499412241,1.177634151,0.397794,2.1171,2.3955,0.360496
7/28/16 1:00,43.78480235,2.499120424,0.966977902,0.365772,1.90175,2.24198,0.374587
7/28/16 2:00,45.02433412,2.48708029,0.731232083,0.38712,2.01138,1.90035,0.366496
7/28/16 3:00,45.13383179,2.485,0.663634443,0.40614,2.72298,2.14889,0.369248
7/28/16 4:00,45.00730177,2.485,0.631157538,0.673812,2.42652,2.31639,0.360413
7/28/16 5:00,46.1635467,2.309324692,1.03353902,0.985038,2.78252,2.30341,0.348083
7/28/16 6:00,47.4579396,2.114730097,1.482752412,1.23346,2.76739,2.42572,0.345413
7/28/16 7:00,47.17435265,2.074828063,1.563191305,1.42615,3.18285,2.42111,0.386257
7/28/16 8:00,46.58333556,2.065064027,1.571783656,1.38751,2.8619,2.51519,0.371917
7/28/16 9:00,45.99231848,2.055299991,1.580376008,1.31365,2.75075,2.28387,0.324661
7/28/16 10:00,45.40130139,2.045535956,1.588968359,1.28337,2.73611,2.52731,0.332835
7/28/16 11:00,44.8102843,2.03577192,1.597560711,1.24007,2.54507,2.4962,0.326835
7/28/16 12:00,44.21926722,2.026007884,1.606153062,1.18874,2.48775,2.52106,0.353422
7/28/16 13:00,43.62825013,2.016243848,1.614745414,1.17,2.36585,2.55296,0.36567
7/28/16 14:00,43.03723304,2.006479812,1.623337765,1.15846,2.06967,2.4294,0.356752
7/28/16 15:00,42.44621596,1.996715777,1.631930117,1.21385,1.94887,2.54484,0.339413
7/28/16 16:00,41.85519887,1.986951741,1.640522468,1.18184,1.99802,2.51368,0.318165
7/28/16 17:00,37.69349329,1.71607669,0.762890087,1.07654,2.0283,2.45359,0.374257
7/28/16 18:00,33.24415591,1.723455359,1.40475547,0.954804,2.16438,2.45339,0.342248
7/28/16 19:00,39.49041627,1.841853161,1.157443939,0.944694,2.49729,2.43417,0.341752
7/28/16 20:00,36.50280582,1.483476246,0.432574689,0.923101,2.65358,2.51878,0.400431
7/28/16 21:00,34.71184436,1.409143991,0.545635242,0.592242,2.6662,2.58382,0.401257
7/28/16 22:00,33.02024631,1.358397305,0.728273065,0.528456,3.18192,2.11248,0.389835
7/28/16 23:00,35.81056625,1.796359654,0.514325157,0.523542,3.47972,2.0179,0.41967
7/29/16 0:00,38.92246259,2.269386744,0.271922331,0.526126,3.04885,2.09958,0.393
7/29/16 1:00,40.56624528,2.308682833,0.508782477,0.813738,3.46127,2.26199,0.401835
7/29/16 2:00,41.86689364,2.246605305,0.857658184,0.947832,2.78723,2.51629,0.402165
7/29/16 3:00,40.49825183,2.062423797,0.719791633,1.15387,3.13055,2.61477,0.399413
7/29/16 4:00,38.44948658,1.84713073,0.45790529,1.25017,3.1027,2.38204,0.428587
7/29/16 5:00,42.21763887,2.029235173,0.850830027,1.457,3.2236,2.28515,0.432496
7/29/16 6:00,46.42550528,2.241379804,1.293253433,1.44895,3.49501,2.16164,0.452752
7/29/16 7:00,47.872747,2.247254366,1.554341619,1.41897,3.27101,2.25865,0.443257
7/29/16 8:00,49.06992889,2.234444801,1.7990043,1.28912,3.22413,2.2777,0.426
7/29/16 9:00,46.36579449,2.104181633,1.476839448,1.32059,3.25375,2.27632,0.390825
7/29/16 10:00,43.52131696,1.969693273,1.134283953,1.29232,3.10412,2.17081,0.387165
7/29/16 11:00,43.46241879,1.898124168,1.24753671,1.28165,2.8309,2.17859,0.383917
7/29/16 12:00,43.66877993,1.832546605,1.404194221,1.22538,2.61954,2.17171,0.365752
7/29/16 13:00,42.96379701,1.807681246,1.173742274,1.21385,2.50969,1.97065,0.375
7/29/16 14:00,42.25115396,1.783158085,0.940036552,1.18441,2.35001,2.05258,0.404422
7/29/16 15:00,38.17296845,1.817399681,0.697722084,1.27586,2.23134,2.21821,0.371835
7/29/16 16:00,33.92797051,1.85455394,0.454980926,1.29142,2.26061,2.39817,0.365505
7/29/16 17:00,32.80743193,1.728654505,0.358837365,1.34511,2.45939,2.24989,0.356917
7/29/16 18:00,31.9070896,1.591263862,0.273025269,1.39729,2.67791,2.18897,0.365422
7/29/16 19:00,37.32019812,1.728997584,0.830764738,1.12473,2.7221,2.07991,0.359587
7/29/16 20:00,44.91330939,1.961730362,1.610719317,0.895956,2.54774,2.14915,0.412596
7/29/16 21:00,45.44639075,2.255205948,1.658939363,1.07977,2.30959,2.29935,0.380063
7/29/16 22:00,45.26935177,2.55479124,1.633559214,0.942624,2.23574,2.3868,0.36
7/29/16 23:00,45.16681526,2.550293141,1.410727134,1.09701,2.146,2.22722,0.375
7/30/16 0:00,45.07263371,2.511694142,1.165752152,1.17429,1.84557,2.05146,0.390413
7/30/16 1:00,46.88247481,2.476087632,1.137931523,1.46657,1.89162,2.01968,0.407505
7/30/16 2:00,48.77972131,2.440618495,1.120079507,1.49189,2.31728,2.16054,0.381165
7/30/16 3:00,47.04741191,2.076545578,1.165821786,1.99477,2.07452,2.06741,0.386752
7/30/16 4:00,44.55847791,1.643971249,1.224821061,2.43114,2.39345,2.36545,0.407505
7/30/16 5:00,43.9151218,1.734483908,1.101979932,2.39219,2.137,2.11531,0.35766
7/30/16 6:00,43.44935909,1.875331366,0.961640949,2.43031,2.26315,2.08231,0.375083
7/30/16 7:00,42.66076279,1.734208366,1.084577078,2.46868,2.25511,1.87106,0.383835
7/30/16 8:00,41.85357724,1.576849089,1.222672978,2.23787,2.15007,1.8442,0.402
7/30/16 9:00,42.28749237,1.609692775,1.206727246,2.37287,2.106,1.86317,0.381
7/30/16 10:00,42.79094677,1.653193594,1.182150512,2.25574,2.14737,1.89758,0.34266
7/30/16 11:00,41.7638578,1.680541587,1.120675201,2.32559,2.26852,1.87438,0.36867
7/30/16 12:00,40.59000084,1.706340641,1.055661585,2.33773,2.16639,1.93334,0.359835
7/30/16 13:00,40.50962227,1.552792109,0.976896054,2.15714,2.06133,2.00006,0.34533
7/30/16 14:00,40.45792324,1.394539682,0.897769841,2.11674,1.96937,1.98691,0.339854
7/30/16 15:00,40.23734471,1.167209649,1.051342763,2.12104,1.9861,2.13304,0.356752
7/30/16 16:00,40.0009654,0.933416546,1.22668759,2.27277,2.12013,2.03679,0.327413
7/30/16 17:00,39.68840182,1.243130224,1.078734929,2.34988,2.1945,2.25947,0.338917
7/30/16 18:00,39.37437134,1.563308889,0.924557315,2.38823,2.19114,2.12853,0.333083
7/30/16 19:00,40.04642958,1.530554543,0.99022338,2.07781,2.17345,1.86934,0.311587
7/30/16 20:00,40.87019634,1.443501897,1.089712118,2.37239,2.11851,1.79215,0.344422
7/30/16 21:00,43.18637127,1.555894476,1.058748378,2.3909,2.12585,1.70219,0.327248
7/30/16 22:00,45.75281777,1.701733314,1.00590822,2.00592,2.3199,1.68192,0.321
7/30/16 23:00,43.76871201,1.247681026,0.921425802,2.64085,2.55433,1.73296,0.315083
7/31/16 0:00,41.61411494,0.771153174,0.835757874,2.7849,2.66108,1.70451,0.309083
7/31/16 1:00,42.0519255,0.93128222,0.842318303,2.60111,2.64764,1.71605,0.32667
7/31/16 2:00,42.7478744,1.154806216,0.858062347,2.31974,2.7041,2.41357,0.329835
7/31/16 3:00,43.4438233,1.378330211,0.873806391,2.83414,2.5655,2.15092,0.324
7/31/16 4:00,44.1397722,1.601854207,0.889550435,2.93137,2.62906,2.36655,0.312248
7/31/16 5:00,44.51544309,1.807,0.907595639,2.85866,2.59974,2.20141,0.309083
7/31/16 6:00,42.76222931,1.668704346,0.92798635,2.72047,2.62807,2.16887,0.326587
7/31/16 7:00,41.49455554,1.551060857,0.946262161,2.72713,2.49753,2.18046,0.30633
7/31/16 8:00,40.23563443,1.437651323,0.964829208,2.76347,2.4745,2.25169,0.332422
7/31/16 9:00,41.10212127,1.581941446,1.070826238,2.77502,2.47175,2.21036,0.326752
7/31/16 10:00,42.11165097,1.743575109,1.182707426,2.4773,2.471,2.05755,0.303083
7/31/16 11:00,41.98586079,1.62004633,0.946757382,2.61,2.40568,1.99113,0.300413
7/31/16 12:00,41.75723225,1.470687268,0.679300456,2.49749,2.38,2.09654,0.306165
7/31/16 13:00,42.86392132,1.545241496,0.73069782,2.52143,2.37545,2.31225,0.299917
7/31/16 14:00,44.11623975,1.644215645,0.816869343,2.54707,2.36007,2.61655,0.29367
7/31/16 15:00,40.01152377,1.67940561,0.828,2.47902,2.26443,2.3509,0.276495
7/31/16 16:00,35.11220988,1.705134598,0.828,2.44472,2.28588,1.98617,0.290752
