30,5D5B5A9A,11.36,8.682,3.267,8.689,358.060,00081,00054
30,5D5B5AA2,11.73,8.683,3.268,8.687,358.080,00078,00052
30,5D5B5AAA,12.99,8.680,3.272,8.696,357.990,00080,00051
30,5D5B5AB2,14.14,8.656,3.274,8.664,358.310,00078,00052
30,5D5B5ABA,14.78,8.692,3.282,8.698,358.060,00077,00050
30,5D5B5AC2,15.44,8.632,3.279,8.640,358.660,00078,00050
30,5D5B5ACA,16.96,7.050,3.130,7.335,367.140,00097,00053
30,5D5B5AD2,18.12,1.725,2.802,3.857,418.230,00092,00050
30,5D5B5ADA,19.82,0.576,2.718,1.274,478.100,00097,00053
30,5D5B5AE2,21.30,0.116,2.671,0.711,491.210,00106,00052
30,5D5B5AEA,22.82,-0.279,2.645,0.384,497.140,00124,00053
30,5D5B5AF2,24.72,-0.405,2.636,0.129,501.960,00164,00052
30,5D5B5AFA,26.74,-0.828,2.606,-0.735,512.630,01516,00056
30,5D5B5B02,28.94,-0.396,2.646,-0.262,492.700,00153,00050
30,5D5B5B0A,30.25,-0.207,2.667,-0.137,475.670,00136,00051
31,5D5B7BB3,3.76,8.713,3.205,8.730,354.840,00081,00050
31,5D5B7BBB,3.42,8.695,3.220,8.694,354.950,00082,00052
31,5D5B7BC3,3.92,8.698,3.221,8.694,354.750,00081,00052
31,5D5B7BCB,4.55,8.720,3.226,8.730,354.300,00080,00049
31,5D5B7BD3,5.21,8.745,3.232,8.754,354.010,00081,00052
31,5D5B7BDB,5.63,8.765,3.240,8.784,353.810,00083,00054
31,5D5B7BE3,5.96,8.790,3.248,8.809,353.750,00083,00052
31,5D5B7BEB,7.07,8.807,3.257,8.810,354.050,00083,00051
31,5D5B7BF3,8.20,8.721,3.266,8.733,355.470,00084,00053
31,5D5B7BFB,9.07,8.703,3.265,8.714,356.190,00080,00050
31,5D5B7C03,9.68,8.689,3.265,8.697,356.890,00086,00053
31,5D5B7C0B,10.95,8.686,3.265,8.696,357.310,00081,00050
31,5D5B7C13,11.22,8.686,3.266,8.693,357.480,00079,00051
31,5D5B7C1B,11.84,8.685,3.266,8.689,357.700,00084,00054
31,5D5B7C23,12.57,8.676,3.265,8.687,357.880,00081,00050
31,5D5B7C2B,13.05,8.699,3.269,8.714,357.830,00085,00052
31,5D5B7C33,14.67,8.660,3.273,8.680,358.130,00079,00052
31,5D5B7C3B,15.65,8.634,3.274,8.664,357.960,00086,00052
31,5D5B7C43,17.01,4.539,3.000,6.708,378.000,00092,00051
31,5D5B7C4B,17.74,2.543,2.855,3.349,432.960,00089,00053
31,5D5B7C53,19.07,0.890,2.725,1.623,479.890,00088,00051
31,5D5B7C5B,20.46,0.232,2.682,0.715,502.800,00115,00050
31,5D5B7C63,21.14,-0.185,2.650,0.176,510.350,00117,00055
31,5D5B7C6B,23.07,-0.425,2.631,-0.135,511.690,00158,00053
31,5D5B7C73,23.86,-0.731,2.609,-0.551,515.160,00237,00052
31,5D5B7C7B,25.27,-0.928,2.595,-0.739,512.740,01077,00054
31,5D5B7C83,27.01,-0.765,2.614,-0.733,501.500,00151,00052
31,5D5B7C8B,29.33,-0.429,2.649,-0.379,481.820,00091,00051
31,5D5B7C93,30.57,-0.505,2.648,-0.460,468.200,00089,00051
32,5D5B9DEB,4.31,8.318,3.114,8.704,355.050,00084,00059
32,5D5B9DF3,3.45,8.599,3.202,8.614,355.490,00082,00050
32,5D5B9DFB,3.91,8.572,3.208,8.628,355.070,00083,00050
32,5D5B9E03,4.07,8.642,3.213,8.669,354.380,00084,00051
32,5D5B9E0B,4.44,8.677,3.222,8.692,354.200,00085,00050
32,5D5B9E13,4.71,8.716,3.230,8.740,354.030,00082,00052
32,5D5B9E1B,5.09,8.711,3.230,8.739,354.070,00087,00050
32,5D5B9E23,5.51,8.738,3.238,8.772,354.030,00084,00050
32,5D5B9E2B,6.53,8.801,3.261,8.800,354.060,00083,00053
32,5D5B9E33,7.46,8.721,3.260,8.727,355.440,00085,00053
32,5D5B9E3B,7.93,8.711,3.260,8.712,355.840,00081,00051
32,5D5B9E43,8.58,8.702,3.260,8.711,356.170,00083,00051
32,5D5B9E4B,9.22,8.699,3.260,8.706,356.380,00085,00050
32,5D5B9E53,9.67,8.697,3.260,8.701,356.600,00088,00051
32,5D5B9E5B,10.45,8.692,3.261,8.695,356.700,00086,00052
32,5D5B9E63,11.77,8.662,3.261,8.674,357.050,00082,00051
32,5D5B9E6B,12.86,8.662,3.263,8.670,357.400,00086,00053
32,5D5B9E73,13.57,8.655,3.268,8.676,357.610,00081,00051
32,5D5B9E7B,14.22,8.678,3.273,8.682,357.650,00078,00051
32,5D5B9E83,14.93,8.653,3.272,8.644,357.960,00081,00051
32,5D5B9E8B,16.36,6.294,3.066,7.291,369.140,00092,00054
32,5D5B9E93,17.78,0.764,2.751,2.324,451.790,00087,00053
32,5D5B9E9B,18.96,-0.112,2.667,0.346,494.320,00123,00051
32,5D5B9EA3,20.33,-0.148,2.659,0.258,501.820,00094,00050
32,5D5B9EAB,21.91,-0.281,2.646,0.120,500.990,00143,00052
32,5D5B9EB3,23.25,-0.414,2.635,-0.302,504.320,00216,00054
32,5D5B9EBB,23.92,-0.534,2.620,-0.586,505.340,00274,00053
32,5D5B9EC3,25.08,-1.118,2.583,-0.949,504.120,00375,00051
32,5D5B9ECB,25.79,-1.214,2.577,-1.027,493.540,00247,00050
32,5D5B9ED3,27.16,-0.764,2.614,-0.710,477.010,00159,00052
32,5D5B9EDB,29.06,-0.297,2.655,-0.271,459.090,00120,00050
32,5D5B9EE3,30.26,-0.347,2.660,-0.323,453.790,00085,00054
33,5D5BBF1F,3.65,8.561,3.157,8.670,355.540,00083,00052
33,5D5BBF27,3.44,8.588,3.193,8.630,355.330,00077,00053
33,5D5BBF2F,4.17,8.641,3.210,8.642,354.790,00083,00052
33,5D5BBF37,4.56,8.648,3.214,8.677,354.340,00083,00052
33,5D5BBF3F,5.39,8.740,3.237,8.730,353.800,00083,00054
33,5D5BBF47,6.16,8.790,3.252,8.769,354.070,00085,00051
33,5D5BBF4F,7.21,8.782,3.255,8.784,354.130,00083,00050
33,5D5BBF57,8.05,8.757,3.254,8.758,354.550,00083,00052
33,5D5BBF5F,8.71,8.698,3.252,8.693,355.480,00082,00050
33,5D5BBF67,9.17,8.668,3.253,8.671,356.010,00085,00050
33,5D5BBF6F,9.88,8.652,3.253,8.662,356.600,00085,00053
33,5D5BBF77,10.87,8.670,3.260,8.671,356.890,00084,00053
33,5D5BBF7F,11.32,8.674,3.263,8.677,357.090,00090,00050
33,5D5BBF87,11.93,8.651,3.262,8.655,357.430,00085,00048
33,5D5BBF8F,13.35,8.536,3.250,8.591,358.170,00089,00052
33,5D5BBF97,14.45,8.469,3.245,8.484,360.270,00098,00051
33,5D5BBF9F,15.70,5.466,3.067,5.605,392.670,00096,00053
33,5D5BBFA7,17.01,3.352,2.898,3.361,440.140,00093,00052
33,5D5BBFAF,18.11,1.458,2.781,1.820,489.670,00087,00050
33,5D5BBFB7,18.86,0.923,2.736,1.232,499.770,00085,00051
33,5D5BBFBF,20.71,0.222,2.693,0.516,520.920,00095,00051
33,5D5BBFC7,22.11,0.259,2.693,0.451,517.340,00119,00052
33,5D5BBFCF,23.03,0.149,2.688,0.332,516.740,00112,00052
33,5D5BBFD7,23.63,0.076,2.681,0.224,513.570,00134,00051
33,5D5BBFDF,24.67,-0.067,2.670,-0.024,511.610,00132,00052
33,5D5BBFE7,25.87,0.010,2.678,0.023,507.270,00194,00051
33,5D5BBFEF,27.19,-0.112,2.673,-0.029,504.130,00420,00053
33,5D5BBFF7,28.70,-0.243,2.666,-0.197,498.680,00236,00053
33,5D5BBFFF,30.39,-0.527,2.649,-0.447,481.280,00182,00055
34,5D5BE1C1,3.14,8.324,3.121,8.559,354.950,00077,00050
34,5D5BE1C9,3.69,8.555,3.194,8.559,354.380,00078,00052
34,5D5BE1D1,4.41,8.555,3.196,8.565,353.860,00078,00051
34,5D5BE1D9,5.05,8.619,3.206,8.611,353.720,00079,00051
34,5D5BE1E1,5.35,8.629,3.210,8.695,352.910,00079,00054
34,5D5BE1E9,5.90,8.688,3.221,8.726,353.040,00083,00050
34,5D5BE1F1,6.38,8.730,3.241,8.725,353.440,00080,00053
34,5D5BE1F9,6.83,8.739,3.244,8.744,353.540,00082,00049
34,5D5BE201,6.91,8.735,3.247,8.752,353.700,00085,00053
34,5D5BE209,7.48,8.755,3.250,8.759,353.920,00079,00051
34,5D5BE211,8.00,8.764,3.253,8.766,354.020,00079,00051
34,5D5BE219,8.41,8.760,3.254,8.757,354.240,00082,00051
34,5D5BE221,9.57,8.716,3.253,8.727,354.750,00085,00052
34,5D5BE229,10.72,8.662,3.252,8.693,355.350,00085,00052
34,5D5BE231,11.47,8.566,3.250,8.589,357.000,00087,00053
34,5D5BE239,12.58,8.506,3.247,8.536,358.420,00089,00053
34,5D5BE241,13.54,8.489,3.247,8.509,359.410,00086,00053
34,5D5BE249,14.22,8.465,3.245,8.475,360.200,00096,00054
34,5D5BE251,15.20,8.407,3.240,8.410,361.200,00099,00053
34,5D5BE259,16.20,7.789,3.195,7.720,366.630,00114,00051
34,5D5BE261,17.11,4.662,3.013,4.920,409.790,00085,00050
34,5D5BE269,18.24,3.309,2.919,3.448,444.770,00094,00048
34,5D5BE271,19.19,2.440,2.858,2.483,472.920,00099,00052
34,5D5BE279,19.89,1.699,2.807,2.079,490.170,00104,00051
34,5D5BE281,21.13,1.163,2.758,1.356,500.380,00121,00050
34,5D5BE289,22.37,0.128,2.681,0.522,514.790,00132,00054
34,5D5BE291,23.82,-0.432,2.634,0.158,510.180,00154,00056
34,5D5BE299,25.11,-0.649,2.624,-0.504,518.730,00297,00051
34,5D5BE2A1,27.18,-0.671,2.629,-0.433,508.030,00381,00051
34,5D5BE2A9,28.78,-0.590,2.641,-0.293,483.930,00088,00050
34,5D5BE2B1,30.77,-0.202,2.678,-0.243,462.410,00167,00055
35,5D5C029B,3.32,8.336,3.119,8.410,354.850,00079,00051
35,5D5C02A3,3.89,8.389,3.177,8.413,354.170,00078,00052
35,5D5C02AB,4.36,8.399,3.181,8.413,354.230,00083,00051
35,5D5C02B3,5.51,8.388,3.181,8.413,353.910,00078,00051
35,5D5C02BB,5.84,8.415,3.184,8.420,353.760,00081,00051
35,5D5C02C3,5.98,8.439,3.189,8.434,353.910,00086,00051
35,5D5C02CB,6.34,8.483,3.201,8.547,353.150,00084,00051
35,5D5C02D3,6.95,8.533,3.215,8.547,353.940,00085,00051
35,5D5C02DB,7.23,8.556,3.223,8.526,354.510,00084,00054
35,5D5C02E3,8.25,8.514,3.225,8.518,355.210,00092,00050
35,5D5C02EB,8.18,8.516,3.226,8.509,355.780,00089,00051
35,5D5C02F3,8.60,8.511,3.226,8.511,356.120,00087,00052
35,5D5C02FB,9.08,8.502,3.228,8.507,356.290,00089,00052
35,5D5C0303,9.41,8.503,3.228,8.492,356.770,00084,00052
35,5D5C030B,10.55,8.481,3.228,8.482,357.110,00085,00054
35,5D5C0313,10.95,8.444,3.225,8.449,357.570,00086,00050
35,5D5C031B,11.11,8.448,3.225,8.448,357.410,00092,00053
35,5D5C0323,11.29,8.446,3.225,8.446,357.500,00087,00050
35,5D5C032B,12.21,8.460,3.228,8.462,357.360,00087,00051
35,5D5C0333,13.74,8.451,3.233,8.456,357.350,00094,00053
35,5D5C033B,14.61,8.396,3.236,8.412,358.590,00097,00049
35,5D5C0343,15.15,8.399,3.241,8.400,359.730,00102,00050
35,5D5C034B,16.36,8.224,3.244,8.268,362.280,00140,00050
35,5D5C0353,16.82,6.548,3.149,6.593,394.490,00135,00052
35,5D5C035B,18.20,5.460,3.073,5.831,423.800,00106,00050
35,5D5C0363,19.89,1.430,2.785,3.159,453.370,00105,00049
35,5D5C036B,21.29,0.473,2.706,1.482,490.090,00125,00053
35,5D5C0373,23.04,-0.248,2.658,0.146,507.490,00180,00051
35,5D5C037B,24.72,-0.469,2.641,-0.341,512.670,00139,00051
35,5D5C0383,26.72,-0.364,2.657,-0.269,504.340,00748,00053
35,5D5C038B,28.26,-0.075,2.682,0.013,484.290,00102,00051
35,5D5C0393,29.76,-0.192,2.676,-0.135,471.730,00170,00051
35,5D5C039B,30.05,-0.238,2.676,-0.146,460.560,00098,00051
36,5D5C247B,3.73,7.830,3.070,8.324,355.710,00081,00051
36,5D5C2483,4.02,8.277,3.159,8.329,355.160,00077,00051
36,5D5C248B,4.62,8.334,3.166,8.338,354.680,00075,00051
36,5D5C2493,5.70,8.350,3.170,8.343,354.570,00077,00051
