sampletime,argosid,latitude,longitude,BP,AT,BV,RH,WS,WD,SR,AZ
2019-04-29 03:20:00,,,,,,,,,,,
2019-04-29 03:30:00,,,,,,,,,,,
2019-04-29 03:40:00,,,,,,,,,,,
2019-04-29 03:50:00,,,,,,,,,,,
2019-04-29 04:00:00,,,,,,,,,,,
2019-04-29 04:10:00,,,,,,,,,,,
2019-04-29 04:20:00,,,,,,,,,,,
2019-04-29 04:30:00,,,,,,,,,,,
2019-04-29 04:40:00,,,,,,,,,,,
2019-04-29 04:50:00,,,,,,,,,,,
2019-04-29 05:00:00,,,,,,,,,,,
2019-04-29 05:10:00,,,,,,,,,,,
2019-04-29 05:20:00,,,,,,,,,,,
2019-04-29 05:30:00,,,,,,,,,,,
2019-04-29 05:40:00,,,,,,,,,,,
2019-04-29 05:50:00,,,,,,,,,,,
2019-04-29 06:00:00,,,,,,,,,,,
2019-04-29 06:10:00,,,,,,,,,,,
2019-04-29 06:20:00,,,,,,,,,,,
2019-04-29 06:30:00,,,,,,,,,,,
2019-04-29 06:40:00,,,,,,,,,,,
2019-04-29 06:50:00,,,,,,,,,,,
2019-04-29 07:00:00,,,,,,,,,,,
2019-04-29 07:10:00,,,,,,,,,,,
2019-04-29 07:20:00,,,,,,,,,,,
2019-04-29 07:30:00,,,,,,,,,,,
2019-04-29 07:40:00,,,,,,,,,,,
2019-04-29 07:50:00,,,,,,,,,,,
2019-04-29 08:00:00,,,,,,,,,,,
2019-04-29 08:10:00,,,,,,,,,,,
2019-04-29 08:20:00,,,,,,,,,,,
2019-04-29 08:30:00,,,,,,,,,,,
2019-04-29 08:40:00,,,,,,,,,,,
2019-04-29 08:50:00,,,,,,,,,,,
2019-04-29 09:00:00,,,,,,,,,,,
2019-04-29 09:10:00,,,,,,,,,,,
2019-04-29 09:20:00,,,,,,,,,,,
2019-04-29 09:30:00,,,,,,,,,,,
2019-04-29 09:40:00,,,,,,,,,,,
2019-04-29 09:50:00,,,,,,,,,,,
2019-04-29 10:00:00,,,,,,,,,,,
2019-04-29 10:10:00,,,,,,,,,,,
2019-04-29 10:20:00,,,,,,,,,,,
2019-04-29 10:30:00,,,,,,,,,,,
2019-04-29 10:40:00,,,,,,,,,,,
2019-04-29 10:50:00,,,,,,,,,,,
2019-04-29 11:00:00,,,,,,,,,,,
2019-04-29 11:10:00,,,,,,,,,,,
2019-04-29 11:20:00,,,,,,,,,,,
2019-04-29 11:30:00,,,,,,,,,,,
2019-04-29 11:40:00,,,,,,,,,,,
2019-04-29 11:50:00,,,,,,,,,,,
2019-04-29 12:00:00,,,,,,,,,,,
2019-04-29 12:10:00,,,,,,,,,,,
2019-04-29 12:20:00,,,,,,,,,,,
2019-04-29 12:30:00,,,,,,,,,,,
2019-04-29 12:40:00,,,,,,,,,,,
2019-04-29 12:50:00,,,,,,,,,,,
2019-04-29 13:00:00,28882.0,56.872,164.06400000000005,1015.2941176470587,5.100000000000001,13.0,91.0,4.7,83.29803755470846,0.0,271.07157983905125
2019-04-29 13:10:00,,,,,,,,,,,
2019-04-29 13:20:00,,,,,,,,,,,
2019-04-29 13:30:00,,,,,,,,,,,
2019-04-29 13:40:00,,,,,,,,,,,
2019-04-29 13:50:00,,,,,,,,,,,
2019-04-29 14:00:00,28882.0,56.872,164.06400000000005,1014.1176470588236,5.399999999999999,13.0,89.0,6.0,94.59268671466893,0.0,271.07157983905125
2019-04-29 14:10:00,,,,,,,,,,,
2019-04-29 14:20:00,,,,,,,,,,,
2019-04-29 14:30:00,,,,,,,,,,,
2019-04-29 14:40:00,,,,,,,,,,,
2019-04-29 14:50:00,,,,,,,,,,,
2019-04-29 15:00:00,28882.0,56.872,164.06400000000005,1014.1176470588236,5.299999999999997,13.0,90.0,6.8,79.06254411972326,0.0,271.07157983905125
2019-04-29 15:10:00,,,,,,,,,,,
2019-04-29 15:20:00,,,,,,,,,,,
2019-04-29 15:30:00,,,,,,,,,,,
2019-04-29 15:40:00,,,,,,,,,,,
2019-04-29 15:50:00,,,,,,,,,,,
2019-04-29 16:00:00,28882.0,56.868,164.076,1014.1176470588236,5.299999999999997,13.0,90.0,6.0,83.29803755470846,16.47084660151532,271.07157983905125
2019-04-29 16:10:00,,,,,,,,,,,
2019-04-29 16:20:00,,,,,,,,,,,
2019-04-29 16:30:00,,,,,,,,,,,
2019-04-29 16:40:00,,,,,,,,,,,
2019-04-29 16:50:00,,,,,,,,,,,
2019-04-29 17:00:00,28882.0,56.868,164.076,1014.1176470588236,5.399999999999999,13.0,89.0,6.3,77.65071297472822,131.76677281212255,271.07157983905125
2019-04-29 17:10:00,,,,,,,,,,,
2019-04-29 17:20:00,,,,,,,,,,,
2019-04-29 17:30:00,,,,,,,,,,,
2019-04-29 17:40:00,,,,,,,,,,,
2019-04-29 17:50:00,,,,,,,,,,,
2019-04-29 18:00:00,28882.0,56.8695,164.087,1014.1176470588236,5.399999999999999,13.0,90.0,8.0,81.8862064097134,126.27649061161743,271.07157983905125
2019-04-29 18:10:00,,,,,,,,,,,
2019-04-29 18:20:00,,,,,,,,,,,
2019-04-29 18:30:00,,,,,,,,,,,
2019-04-29 18:40:00,,,,,,,,,,,
2019-04-29 18:50:00,,,,,,,,,,,
2019-04-29 19:00:00,28882.0,56.871,164.09799999999996,1014.1176470588236,5.399999999999999,13.0,89.0,6.1,93.18085556967388,181.1793126166685,271.07157983905125
2019-04-29 19:10:00,,,,,,,,,,,
2019-04-29 19:20:00,,,,,,,,,,,
2019-04-29 19:30:00,,,,,,,,,,,
2019-04-29 19:40:00,,,,,,,,,,,
2019-04-29 19:50:00,,,,,,,,,,,
2019-04-29 20:00:00,28882.0,56.871,164.09799999999996,1014.1176470588236,5.399999999999999,13.0,90.0,6.8,87.53353098969362,296.47523882727575,271.07157983905125
2019-04-29 20:10:00,,,,,,,,,,,
2019-04-29 20:20:00,,,,,,,,,,,
2019-04-29 20:30:00,,,,,,,,,,,
2019-04-29 20:40:00,,,,,,,,,,,
2019-04-29 20:50:00,,,,,,,,,,,
2019-04-29 21:00:00,,,,,,,,,,,
2019-04-29 21:10:00,,,,,,,,,,,
2019-04-29 21:20:00,,,,,,,,,,,
2019-04-29 21:30:00,,,,,,,,,,,
2019-04-29 21:40:00,,,,,,,,,,,
2019-04-29 21:50:00,,,,,,,,,,,
2019-04-29 22:00:00,,,,,,,,,,,
2019-04-29 22:10:00,,,,,,,,,,,
2019-04-29 22:20:00,,,,,,,,,,,
2019-04-29 22:30:00,,,,,,,,,,,
2019-04-29 22:40:00,,,,,,,,,,,
2019-04-29 22:50:00,,,,,,,,,,,
2019-04-29 23:00:00,,,,,,,,,,,
2019-04-29 23:10:00,,,,,,,,,,,
2019-04-29 23:20:00,,,,,,,,,,,
2019-04-29 23:30:00,,,,,,,,,,,
2019-04-29 23:40:00,,,,,,,,,,,
2019-04-29 23:50:00,,,,,,,,,,,
2019-04-30 00:00:00,,,,,,,,,,,
2019-04-30 00:10:00,,,,,,,,,,,
2019-04-30 00:20:00,,,,,,,,,,,
2019-04-30 00:30:00,,,,,,,,,,,
2019-04-30 00:40:00,,,,,,,,,,,
2019-04-30 00:50:00,,,,,,,,,,,
2019-04-30 01:00:00,,,,,,,,,,,
2019-04-30 01:10:00,,,,,,,,,,,
2019-04-30 01:20:00,,,,,,,,,,,
2019-04-30 01:30:00,,,,,,,,,,,
2019-04-30 01:40:00,,,,,,,,,,,
2019-04-30 01:50:00,,,,,,,,,,,
2019-04-30 02:00:00,,,,,,,,,,,
2019-04-30 02:10:00,,,,,,,,,,,
2019-04-30 02:20:00,,,,,,,,,,,
2019-04-30 02:30:00,,,,,,,,,,,
2019-04-30 02:40:00,,,,,,,,,,,
2019-04-30 02:50:00,,,,,,,,,,,
2019-04-30 03:00:00,,,,,,,,,,,
2019-04-30 03:10:00,,,,,,,,,,,
2019-04-30 03:20:00,,,,,,,,,,,
2019-04-30 03:30:00,,,,,,,,,,,
2019-04-30 03:40:00,,,,,,,,,,,
2019-04-30 03:50:00,,,,,,,,,,,
2019-04-30 04:00:00,,,,,,,,,,,
2019-04-30 04:10:00,,,,,,,,,,,
2019-04-30 04:20:00,,,,,,,,,,,
2019-04-30 04:30:00,,,,,,,,,,,
2019-04-30 04:40:00,,,,,,,,,,,
2019-04-30 04:50:00,,,,,,,,,,,
2019-04-30 05:00:00,,,,,,,,,,,
2019-04-30 05:10:00,,,,,,,,,,,
2019-04-30 05:20:00,,,,,,,,,,,
2019-04-30 05:30:00,,,,,,,,,,,
2019-04-30 05:40:00,,,,,,,,,,,
2019-04-30 05:50:00,,,,,,,,,,,
2019-04-30 06:00:00,,,,,,,,,,,
2019-04-30 06:10:00,,,,,,,,,,,
2019-04-30 06:20:00,,,,,,,,,,,
2019-04-30 06:30:00,,,,,,,,,,,
2019-04-30 06:40:00,,,,,,,,,,,
2019-04-30 06:50:00,,,,,,,,,,,
2019-04-30 07:00:00,,,,,,,,,,,
2019-04-30 07:10:00,,,,,,,,,,,
2019-04-30 07:20:00,,,,,,,,,,,
2019-04-30 07:30:00,,,,,,,,,,,
2019-04-30 07:40:00,,,,,,,,,,,
2019-04-30 07:50:00,,,,,,,,,,,
2019-04-30 08:00:00,,,,,,,,,,,
2019-04-30 08:10:00,,,,,,,,,,,
2019-04-30 08:20:00,,,,,,,,,,,
2019-04-30 08:30:00,,,,,,,,,,,
2019-04-30 08:40:00,,,,,,,,,,,
2019-04-30 08:50:00,,,,,,,,,,,
2019-04-30 09:00:00,,,,,,,,,,,
2019-04-30 09:10:00,,,,,,,,,,,
2019-04-30 09:20:00,,,,,,,,,,,
2019-04-30 09:30:00,,,,,,,,,,,
2019-04-30 09:40:00,,,,,,,,,,,
2019-04-30 09:50:00,,,,,,,,,,,
2019-04-30 10:00:00,,,,,,,,,,,
2019-04-30 10:10:00,,,,,,,,,,,
2019-04-30 10:20:00,,,,,,,,,,,
2019-04-30 10:30:00,,,,,,,,,,,
2019-04-30 10:40:00,,,,,,,,,,,
2019-04-30 10:50:00,,,,,,,,,,,
2019-04-30 11:00:00,,,,,,,,,,,
2019-04-30 11:10:00,,,,,,,,,,,
2019-04-30 11:20:00,,,,,,,,,,,
2019-04-30 11:30:00,,,,,,,,,,,
2019-04-30 11:40:00,,,,,,,,,,,
2019-04-30 11:50:00,,,,,,,,,,,
2019-04-30 12:00:00,,,,,,,,,,,
2019-04-30 12:10:00,,,,,,,,,,,
2019-04-30 12:20:00,,,,,,,,,,,
2019-04-30 12:30:00,,,,,,,,,,,
2019-04-30 12:40:00,,,,,,,,,,,
2019-04-30 12:50:00,,,,,,,,,,,
2019-04-30 13:00:00,,,,,,,,,,,
2019-04-30 13:10:00,,,,,,,,,,,
2019-04-30 13:20:00,,,,,,,,,,,
2019-04-30 13:30:00,,,,,,,,,,,
2019-04-30 13:40:00,,,,,,,,,,,
2019-04-30 13:50:00,,,,,,,,,,,
2019-04-30 14:00:00,,,,,,,,,,,
2019-04-30 14:10:00,,,,,,,,,,,
2019-04-30 14:20:00,,,,,,,,,,,
2019-04-30 14:30:00,,,,,,,,,,,
2019-04-30 14:40:00,,,,,,,,,,,
2019-04-30 14:50:00,,,,,,,,,,,
2019-04-30 15:00:00,,,,,,,,,,,
2019-04-30 15:10:00,,,,,,,,,,,
2019-04-30 15:20:00,,,,,,,,,,,
2019-04-30 15:30:00,,,,,,,,,,,
2019-04-30 15:40:00,,,,,,,,,,,
2019-04-30 15:50:00,,,,,,,,,,,
2019-04-30 16:00:00,,,,,,,,,,,
2019-04-30 16:10:00,,,,,,,,,,,
2019-04-30 16:20:00,,,,,,,,,,,
2019-04-30 16:30:00,,,,,,,,,,,
2019-04-30 16:40:00,,,,,,,,,,,
2019-04-30 16:50:00,,,,,,,,,,,
2019-04-30 17:00:00,,,,,,,,,,,
2019-04-30 17:10:00,,,,,,,,,,,
2019-04-30 17:20:00,,,,,,,,,,,
2019-04-30 17:30:00,,,,,,,,,,,
2019-04-30 17:40:00,,,,,,,,,,,
2019-04-30 17:50:00,,,,,,,,,,,
2019-04-30 18:00:00,,,,,,,,,,,
2019-04-30 18:10:00,,,,,,,,,,,
2019-04-30 18:20:00,,,,,,,,,,,
2019-04-30 18:30:00,,,,,,,,,,,
2019-04-30 18:40:00,,,,,,,,,,,
2019-04-30 18:50:00,,,,,,,,,,,
2019-04-30 19:00:00,,,,,,,,,,,
2019-04-30 19:10:00,,,,,,,,,,,
2019-04-30 19:20:00,,,,,,,,,,,
2019-04-30 19:30:00,,,,,,,,,,,
2019-04-30 19:40:00,,,,,,,,,,,
2019-04-30 19:50:00,,,,,,,,,,,
2019-04-30 20:00:00,,,,,,,,,,,
2019-04-30 20:10:00,,,,,,,,,,,
2019-04-30 20:20:00,,,,,,,,,,,
2019-04-30 20:30:00,,,,,,,,,,,
2019-04-30 20:40:00,,,,,,,,,,,
2019-04-30 20:50:00,,,,,,,,,,,
2019-04-30 21:00:00,,,,,,,,,,,
2019-04-30 21:10:00,,,,,,,,,,,
2019-04-30 21:20:00,,,,,,,,,,,
2019-04-30 21:30:00,,,,,,,,,,,
2019-04-30 21:40:00,,,,,,,,,,,
2019-04-30 21:50:00,,,,,,,,,,,
2019-04-30 22:00:00,,,,,,,,,,,
2019-04-30 22:10:00,,,,,,,,,,,
2019-04-30 22:20:00,,,,,,,,,,,
2019-04-30 22:30:00,,,,,,,,,,,
2019-04-30 22:40:00,,,,,,,,,,,
2019-04-30 22:50:00,,,,,,,,,,,
2019-04-30 23:00:00,,,,,,,,,,,
2019-04-30 23:10:00,,,,,,,,,,,
2019-04-30 23:20:00,,,,,,,,,,,
2019-04-30 23:30:00,,,,,,,,,,,
2019-04-30 23:40:00,,,,,,,,,,,
2019-04-30 23:50:00,,,,,,,,,,,
2019-05-01 00:00:00,,,,,,,,,,,
2019-05-01 00:10:00,,,,,,,,,,,
2019-05-01 00:20:00,,,,,,,,,,,
2019-05-01 00:30:00,,,,,,,,,,,
2019-05-01 00:40:00,,,,,,,,,,,
2019-05-01 00:50:00,,,,,,,,,,,
2019-05-01 01:00:00,,,,,,,,,,,
2019-05-01 01:10:00,,,,,,,,,,,
2019-05-01 01:20:00,,,,,,,,,,,
2019-05-01 01:30:00,,,,,,,,,,,
2019-05-01 01:40:00,,,,,,,,,,,
2019-05-01 01:50:00,,,,,,,,,,,
2019-05-01 02:00:00,,,,,,,,,,,
2019-05-01 02:10:00,,,,,,,,,,,
2019-05-01 02:20:00,,,,,,,,,,,
2019-05-01 02:30:00,,,,,,,,,,,
2019-05-01 02:40:00,,,,,,,,,,,
2019-05-01 02:50:00,,,,,,,,,,,
2019-05-01 03:00:00,28882.0,56.87,164.07,1014.1176470588236,5.200000000000003,13.0,94.0,2.0,155.30142594945644,142.74733721313274,271.07157983905125
2019-05-01 03:10:00,,,,,,,,,,,
2019-05-01 03:20:00,,,,,,,,,,,
2019-05-01 03:30:00,,,,,,,,,,,
2019-05-01 03:40:00,,,,,,,,,,,
2019-05-01 03:50:00,,,,,,,,,,,
2019-05-01 04:00:00,28882.0,56.87,164.07,1014.1176470588236,5.200000000000003,13.0,94.0,1.8,235.7758012141748,131.76677281212255,271.07157983905125
2019-05-01 04:10:00,,,,,,,,,,,
2019-05-01 04:20:00,,,,,,,,,,,
2019-05-01 04:30:00,,,,,,,,,,,
2019-05-01 04:40:00,,,,,,,,,,,
2019-05-01 04:50:00,,,,,,,,,,,
2019-05-01 05:00:00,28882.0,56.87,164.07,1014.1176470588236,5.0,13.0,95.0,2.9,286.6017224339969,60.393104205556156,271.07157983905125
2019-05-01 05:10:00,,,,,,,,,,,
2019-05-01 05:20:00,,,,,,,,,,,
2019-05-01 05:30:00,,,,,,,,,,,
2019-05-01 05:40:00,,,,,,,,,,,
2019-05-01 05:50:00,,,,,,,,,,,
2019-05-01 06:00:00,28882.0,56.871,164.06900000000005,1015.2941176470587,4.700000000000003,14.0,95.0,4.6,316.25017647889314,10.980564401010213,271.07157983905125
2019-05-01 06:10:00,,,,,,,,,,,
2019-05-01 06:20:00,,,,,,,,,,,
2019-05-01 06:30:00,,,,,,,,,,,
2019-05-01 06:40:00,,,,,,,,,,,
2019-05-01 06:50:00,,,,,,,,,,,
2019-05-01 07:00:00,28882.0,56.871,164.06900000000005,1015.2941176470587,4.600000000000001,13.0,95.0,4.1,319.07383876888315,0.0,271.07157983905125
2019-05-01 07:10:00,,,,,,,,,,,
2019-05-01 07:20:00,,,,,,,,,,,
2019-05-01 07:30:00,,,,,,,,,,,
2019-05-01 07:40:00,,,,,,,,,,,
2019-05-01 07:50:00,,,,,,,,,,,
2019-05-01 08:00:00,28882.0,56.871,164.06900000000005,1015.2941176470587,4.5,13.0,95.0,4.1,307.7791896089228,0.0,271.07157983905125
2019-05-01 08:10:00,,,,,,,,,,,
2019-05-01 08:20:00,,,,,,,,,,,
2019-05-01 08:30:00,,,,,,,,,,,
2019-05-01 08:40:00,,,,,,,,,,,
2019-05-01 08:50:00,,,,,,,,,,,
2019-05-01 09:00:00,,,,,,,,,,,
2019-05-01 09:10:00,,,,,,,,,,,
2019-05-01 09:20:00,,,,,,,,,,,
2019-05-01 09:30:00,,,,,,,,,,,
2019-05-01 09:40:00,,,,,,,,,,,
2019-05-01 09:50:00,,,,,,,,,,,
2019-05-01 10:00:00,,,,,,,,,,,
2019-05-01 10:10:00,,,,,,,,,,,
2019-05-01 10:20:00,,,,,,,,,,,
2019-05-01 10:30:00,,,,,,,,,,,
2019-05-01 10:40:00,,,,,,,,,,,
2019-05-01 10:50:00,,,,,,,,,,,
2019-05-01 11:00:00,,,,,,,,,,,
2019-05-01 11:10:00,,,,,,,,,,,
2019-05-01 11:20:00,,,,,,,,,,,
2019-05-01 11:30:00,,,,,,,,,,,
2019-05-01 11:40:00,,,,,,,,,,,
2019-05-01 11:50:00,,,,,,,,,,,
2019-05-01 12:00:00,,,,,,,,,,,
2019-05-01 12:10:00,,,,,,,,,,,
2019-05-01 12:20:00,,,,,,,,,,,
2019-05-01 12:30:00,,,,,,,,,,,
2019-05-01 12:40:00,,,,,,,,,,,
2019-05-01 12:50:00,,,,,,,,,,,
2019-05-01 13:00:00,,,,,,,,,,,
2019-05-01 13:10:00,,,,,,,,,,,
2019-05-01 13:20:00,,,,,,,,,,,
2019-05-01 13:30:00,,,,,,,,,,,
2019-05-01 13:40:00,,,,,,,,,,,
2019-05-01 13:50:00,,,,,,,,,,,
2019-05-01 14:00:00,28882.0,56.872,164.085,1014.1176470588236,3.799999999999997,13.0,96.0,6.7,320.48566991387827,0.0,271.07157983905125
2019-05-01 14:10:00,,,,,,,,,,,
2019-05-01 14:20:00,,,,,,,,,,,
2019-05-01 14:30:00,,,,,,,,,,,
2019-05-01 14:40:00,,,,,,,,,,,
2019-05-01 14:50:00,,,,,,,,,,,
2019-05-01 15:00:00,28882.0,56.872,164.085,1014.1176470588236,3.799999999999997,13.0,96.0,6.5,314.83834533389813,0.0,271.07157983905125
2019-05-01 15:10:00,,,,,,,,,,,
2019-05-01 15:20:00,,,,,,,,,,,
2019-05-01 15:30:00,,,,,,,,,,,
2019-05-01 15:40:00,,,,,,,,,,,
2019-05-01 15:50:00,,,,,,,,,,,
2019-05-01 16:00:00,28882.0,56.872,164.085,1014.1176470588236,3.799999999999997,13.0,96.0,5.9,306.3673584639277,16.47084660151532,271.07157983905125
2019-05-01 16:10:00,,,,,,,,,,,
2019-05-01 16:20:00,,,,,,,,,,,
2019-05-01 16:30:00,,,,,,,,,,,
2019-05-01 16:40:00,,,,,,,,,,,
2019-05-01 16:50:00,,,,,,,,,,,
2019-05-01 17:00:00,,,,,,,,,,,
2019-05-01 17:10:00,,,,,,,,,,,
2019-05-01 17:20:00,,,,,,,,,,,
2019-05-01 17:30:00,,,,,,,,,,,
2019-05-01 17:40:00,,,,,,,,,,,
2019-05-01 17:50:00,,,,,,,,,,,
2019-05-01 18:00:00,28882.0,56.871,164.074,1014.1176470588236,3.799999999999997,13.0,95.0,5.5,299.3082027389524,126.27649061161743,271.07157983905125
2019-05-01 18:10:00,,,,,,,,,,,
2019-05-01 18:20:00,,,,,,,,,,,
2019-05-01 18:30:00,,,,,,,,,,,
2019-05-01 18:40:00,,,,,,,,,,,
2019-05-01 18:50:00,,,,,,,,,,,
2019-05-01 19:00:00,28882.0,56.870000000000005,164.0685,1014.1176470588236,3.899999999999999,13.0,94.0,5.4,299.3082027389524,230.5918524212145,271.07157983905125
2019-05-01 19:10:00,,,,,,,,,,,
2019-05-01 19:20:00,,,,,,,,,,,
2019-05-01 19:30:00,,,,,,,,,,,
2019-05-01 19:40:00,,,,,,,,,,,
2019-05-01 19:50:00,,,,,,,,,,,
2019-05-01 20:00:00,28882.0,56.870000000000005,164.0685,1014.1176470588236,4.0,13.0,94.0,5.0,300.72003388394745,301.9655210277808,271.07157983905125
2019-05-01 20:10:00,,,,,,,,,,,
2019-05-01 20:20:00,,,,,,,,,,,
2019-05-01 20:30:00,,,,,,,,,,,
2019-05-01 20:40:00,,,,,,,,,,,
2019-05-01 20:50:00,,,,,,,,,,,
2019-05-01 21:00:00,28882.0,56.869,164.063,1014.1176470588236,3.799999999999997,13.0,94.0,4.7,293.6608781589722,247.06269902272976,271.07157983905125
2019-05-01 21:10:00,,,,,,,,,,,
2019-05-01 21:20:00,,,,,,,,,,,
2019-05-01 21:30:00,,,,,,,,,,,
2019-05-01 21:40:00,,,,,,,,,,,
2019-05-01 21:50:00,,,,,,,,,,,
2019-05-01 22:00:00,,,,,,,,,,,
2019-05-01 22:10:00,,,,,,,,,,,
2019-05-01 22:20:00,,,,,,,,,,,
2019-05-01 22:30:00,,,,,,,,,,,
2019-05-01 22:40:00,,,,,,,,,,,
2019-05-01 22:50:00,,,,,,,,,,,
2019-05-01 23:00:00,,,,,,,,,,,
2019-05-01 23:10:00,,,,,,,,,,,
2019-05-01 23:20:00,,,,,,,,,,,
2019-05-01 23:30:00,,,,,,,,,,,
2019-05-01 23:40:00,,,,,,,,,,,
2019-05-01 23:50:00,,,,,,,,,,,
2019-05-02 00:00:00,,,,,,,,,,,
2019-05-02 00:10:00,,,,,,,,,,,
2019-05-02 00:20:00,,,,,,,,,,,
2019-05-02 00:30:00,,,,,,,,,,,
2019-05-02 00:40:00,,,,,,,,,,,
2019-05-02 00:50:00,,,,,,,,,,,
2019-05-02 01:00:00,,,,,,,,,,,
2019-05-02 01:10:00,,,,,,,,,,,
2019-05-02 01:20:00,,,,,,,,,,,
2019-05-02 01:30:00,,,,,,,,,,,
2019-05-02 01:40:00,,,,,,,,,,,
2019-05-02 01:50:00,,,,,,,,,,,
2019-05-02 02:00:00,28882.0,56.87,164.06900000000005,1012.9411764705884,3.899999999999999,13.0,89.0,6.0,271.07157983905125,192.15987701767872,271.07157983905125
2019-05-02 02:10:00,,,,,,,,,,,
2019-05-02 02:20:00,,,,,,,,,,,
2019-05-02 02:30:00,,,,,,,,,,,
2019-05-02 02:40:00,,,,,,,,,,,
2019-05-02 02:50:00,,,,,,,,,,,
2019-05-02 03:00:00,28882.0,56.87,164.06900000000005,1012.9411764705884,3.899999999999999,14.0,88.0,6.5,272.4834109840463,181.1793126166685,271.07157983905125
2019-05-02 03:10:00,,,,,,,,,,,
2019-05-02 03:20:00,,,,,,,,,,,
2019-05-02 03:30:00,,,,,,,,,,,
2019-05-02 03:40:00,,,,,,,,,,,
2019-05-02 03:50:00,,,,,,,,,,,
2019-05-02 04:00:00,28882.0,56.8705,164.07000000000002,1012.9411764705884,3.6000000000000014,14.0,90.0,6.3,272.4834109840463,82.3542330075766,271.07157983905125
2019-05-02 04:10:00,,,,,,,,,,,
2019-05-02 04:20:00,,,,,,,,,,,
2019-05-02 04:30:00,,,,,,,,,,,
2019-05-02 04:40:00,,,,,,,,,,,
2019-05-02 04:50:00,,,,,,,,,,,
2019-05-02 05:00:00,28882.0,56.871,164.071,1012.9411764705884,3.6000000000000014,13.0,90.0,6.8,272.4834109840463,38.43197540353575,271.07157983905125
2019-05-02 05:10:00,,,,,,,,,,,
2019-05-02 05:20:00,,,,,,,,,,,
2019-05-02 05:30:00,,,,,,,,,,,
2019-05-02 05:40:00,,,,,,,,,,,
2019-05-02 05:50:00,,,,,,,,,,,
2019-05-02 06:00:00,28882.0,56.871,164.06849999999997,1012.9411764705884,3.6000000000000014,13.0,86.0,7.4,273.8952421290414,21.961128802020426,271.07157983905125
2019-05-02 06:10:00,,,,,,,,,,,
2019-05-02 06:20:00,,,,,,,,,,,
2019-05-02 06:30:00,,,,,,,,,,,
2019-05-02 06:40:00,,,,,,,,,,,
2019-05-02 06:50:00,,,,,,,,,,,
2019-05-02 07:00:00,28882.0,56.871,164.06599999999997,1012.9411764705884,3.5,13.0,81.0,7.1,275.3070732740364,0.0,271.07157983905125
2019-05-02 07:10:00,,,,,,,,,,,
2019-05-02 07:20:00,,,,,,,,,,,
2019-05-02 07:30:00,,,,,,,,,,,
2019-05-02 07:40:00,,,,,,,,,,,
2019-05-02 07:50:00,,,,,,,,,,,
2019-05-02 08:00:00,28882.0,56.871,164.06599999999997,1012.9411764705884,3.6000000000000014,13.0,81.0,7.0,262.60059296908094,0.0,271.07157983905125
2019-05-02 08:10:00,,,,,,,,,,,
2019-05-02 08:20:00,,,,,,,,,,,
2019-05-02 08:30:00,,,,,,,,,,,
2019-05-02 08:40:00,,,,,,,,,,,
2019-05-02 08:50:00,,,,,,,,,,,
2019-05-02 09:00:00,,,,,,,,,,,
2019-05-02 09:10:00,,,,,,,,,,,
2019-05-02 09:20:00,,,,,,,,,,,
2019-05-02 09:30:00,,,,,,,,,,,
2019-05-02 09:40:00,,,,,,,,,,,
2019-05-02 09:50:00,,,,,,,,,,,
2019-05-02 10:00:00,,,,,,,,,,,
2019-05-02 10:10:00,,,,,,,,,,,
2019-05-02 10:20:00,,,,,,,,,,,
2019-05-02 10:30:00,,,,,,,,,,,
2019-05-02 10:40:00,,,,,,,,,,,
2019-05-02 10:50:00,,,,,,,,,,,
2019-05-02 11:00:00,,,,,,,,,,,
2019-05-02 11:10:00,,,,,,,,,,,
2019-05-02 11:20:00,,,,,,,,,,,
2019-05-02 11:30:00,,,,,,,,,,,
2019-05-02 11:40:00,,,,,,,,,,,
2019-05-02 11:50:00,,,,,,,,,,,
2019-05-02 12:00:00,,,,,,,,,,,
2019-05-02 12:10:00,,,,,,,,,,,
2019-05-02 12:20:00,,,,,,,,,,,
2019-05-02 12:30:00,,,,,,,,,,,
2019-05-02 12:40:00,,,,,,,,,,,
2019-05-02 12:50:00,,,,,,,,,,,
2019-05-02 13:00:00,,,,,,,,,,,
2019-05-02 13:10:00,,,,,,,,,,,
2019-05-02 13:20:00,,,,,,,,,,,
2019-05-02 13:30:00,,,,,,,,,,,
2019-05-02 13:40:00,,,,,,,,,,,
2019-05-02 13:50:00,,,,,,,,,,,
2019-05-02 14:00:00,28882.0,56.867,164.06599999999997,1014.1176470588236,3.6000000000000014,13.0,78.0,7.6,248.48228151913034,0.0,271.07157983905125
2019-05-02 14:10:00,,,,,,,,,,,
2019-05-02 14:20:00,,,,,,,,,,,
2019-05-02 14:30:00,,,,,,,,,,,
2019-05-02 14:40:00,,,,,,,,,,,
2019-05-02 14:50:00,,,,,,,,,,,
2019-05-02 15:00:00,28882.0,56.867,164.06599999999997,996.470588235294,3.299999999999997,13.0,81.0,6.5,255.5414372441056,0.0,271.07157983905125
2019-05-02 15:10:00,,,,,,,,,,,
2019-05-02 15:20:00,,,,,,,,,,,
2019-05-02 15:30:00,,,,,,,,,,,
2019-05-02 15:40:00,,,,,,,,,,,
2019-05-02 15:50:00,,,,,,,,,,,
2019-05-02 16:00:00,28882.0,56.867,164.06599999999997,1010.5882352941176,3.700000000000003,13.0,77.0,8.5,254.12960609911053,32.94169320303064,271.07157983905125
